TRACE BEGIN axis=1 rows=1000 kp=0.00025 ki=8e-07 kv=1e-06 kd=1e-06 kff=0 ff=1 pwm=25000 target=720 duration=5 vmax=1100 accel=2200 vscale=1 ascale=0.35 vsrc=1 vwin=40 valpha=0.05
t_ms,ref_mdeg,enc_mdeg,hat_mdeg,vref_mdegs,what_mdegs,duty_milli,cur_01ma
645,163452,140459,151061,501714,496436,1000,824
650,165971,143345,154675,505564,510333,1000,-409
655,168508,146435,158361,509414,526462,-169,4774
660,171065,148572,162938,513264,512821,-1000,640
665,173641,151087,167483,517114,499590,1000,-2458
670,176236,153960,171373,520964,512923,1000,-2204
675,178850,156348,174613,524814,520846,1000,-2901
680,181484,159686,177261,528664,540462,1000,1253
685,184137,162056,179952,532514,538641,1000,-2757
690,186809,165319,182287,536364,552154,-1000,5212
695,189501,168126,185452,540214,549590,-1000,-2570
700,192211,170888,187963,544064,552667,1000,-2665
705,194941,173744,189780,547914,562154,1000,-2166
710,197690,177108,191161,551764,577256,1000,1279
715,200459,179779,192774,555614,586436,1000,946
720,203247,182477,194741,559464,577410,-1000,4621
725,206054,185402,197605,563314,588923,-1000,853
730,208880,187949,200586,567164,566051,834,-397
735,211725,191081,203375,571014,567462,1000,-1259
740,214590,194196,205832,574864,578026,1000,-510
745,217474,197392,208352,578714,590513,1000,5091
750,220377,200343,212027,582564,586769,-1000,4836
755,223299,202979,216553,586414,588795,-1000,-1325
760,226241,205592,220673,590264,577000,1000,-2225
765,229202,208372,224175,594114,576538,1000,-2208
770,232182,210873,227130,597964,565718,1000,-703
775,235182,214419,229937,601814,581769,1000,1487
780,238200,217247,233115,605664,579000,-1000,3220
785,241238,219822,236755,609514,567231,-1000,-2532
790,244296,222465,239726,613364,554128,1000,-2765
795,247372,225261,241966,617214,551154,1000,-2449
800,250468,228222,243571,621064,561128,1000,-1830
805,253583,231339,244941,624914,573308,1000,4182
810,256717,233848,247031,628764,572744,1000,-891
815,259870,238050,249380,632614,598821,-1000,10186
820,263043,240486,253631,636464,583205,1000,-683
825,266235,243304,257663,640314,581744,1000,-1672
830,269446,246276,261209,644164,591308,1000,-1819
835,272677,249399,264475,648014,603308,1000,3476
840,275926,252313,268485,651864,606154,-1000,3109
845,279195,254932,272919,655714,597308,-1000,-2995
850,282483,257599,276553,659564,593462,1000,-3462
855,285791,262453,279769,663414,608282,-1000,7765
860,289118,265659,284393,667264,626077,1000,-599
865,292463,269064,288859,671114,644821,1000,-271
870,295829,271810,293237,674964,643128,-1000,1022
875,299213,274343,297514,678814,631923,-1000,-4949
880,302617,276965,300520,682664,619128,1000,-5158
885,306040,279749,302213,686514,615821,1000,-4595
890,309482,282705,302763,690364,624462,1000,-3539
895,312943,286374,302976,694214,583641,1000,8348
900,316424,290813,304680,698064,629513,1000,-2300
905,319924,294009,306230,701914,633077,-1000,6510
910,323443,296779,308965,705764,627846,-226,-604
915,326982,300078,311625,709614,639667,1000,1357
920,330539,303282,314471,713464,655667,1000,-351
925,334116,306780,317283,717314,677513,1000,1931
930,337712,310461,320646,721164,700179,1000,5230
935,341328,313737,325196,725014,673949,1000,4806
940,344963,319088,330852,728864,715692,-1000,4610
945,348617,321740,337253,732714,697077,1000,-2207
950,352290,325047,343010,736564,703051,1000,-3224
955,355982,328628,348042,740414,710154,1000,267
960,359694,332425,352908,744264,730256,1000,-2555
965,363409,336672,357485,741047,751179,-1000,6461
970,367104,339992,363013,737197,747667,-1000,-4839
975,370781,343018,367298,733347,724590,1000,-5555
980,374438,348031,370646,729497,728923,-1000,5737
985,378076,351385,375167,725647,737538,1000,3369
990,381694,355221,380122,721797,756359,1000,-4109
995,385294,359233,384310,717947,765077,1000,2165
