TRACE BEGIN axis=1 rows=800 kp=0.0003 ki=8e-07 kv=1.2e-06 kd=0 kff=0 ff=1 pwm=25000 target=-720 duration=4 vmax=1100 accel=2200 vscale=1 ascale=0.35 vsrc=1 vwin=40 valpha=0.05
t_ms,ref_mdeg,enc_mdeg,hat_mdeg,vref_mdegs,what_mdegs,duty_milli,cur_01ma
2630,-720000,-720007,-6196359,0,0,1,1014
2635,-720000,-720007,-6174893,0,0,1,1014
2640,-720000,-720007,-6153427,0,0,1,1014
2645,-720000,-720007,-6131961,0,0,1,1014
2650,-720000,-720007,-6110495,0,0,1,1014
2655,-720000,-720007,-6089029,0,0,1,1014
2660,-720000,-720007,-6067563,0,0,1,1014
2665,-720000,-720007,-6046097,0,0,1,1014
2670,-720000,-720007,-6024631,0,0,1,1014
2675,-720000,-720007,-6003165,0,0,1,1014
2680,-720000,-720007,-5981699,0,0,1,1014
2685,-720000,-720007,-5960233,0,0,1,1014
2690,-720000,-720007,-5938767,0,0,1,1014
2695,-720000,-720007,-5917301,0,0,1,1014
2700,-720000,-720007,-5895835,0,0,1,1014
2705,-720000,-720007,-5874369,0,0,1,1014
2710,-720000,-720007,-5852903,0,0,1,1014
2715,-720000,-720007,-5831437,0,0,1,1014
2720,-720000,-720007,-5809971,0,0,1,1014
2725,-720000,-720007,-5788505,0,0,1,1014
2730,-720000,-720007,-5767039,0,0,1,1014
2735,-720000,-720007,-5745573,0,0,1,1014
2740,-720000,-720007,-5724107,0,0,1,1014
2745,-720000,-720007,-5702641,0,0,1,1014
2750,-720000,-720007,-5681175,0,0,1,1014
2755,-720000,-720007,-5659709,0,0,1,1014
2760,-720000,-720007,-5638243,0,0,1,1014
2765,-720000,-720007,-5616777,0,0,1,1014
2770,-720000,-720007,-5595311,0,0,1,1014
2775,-720000,-720007,-5573845,0,0,1,1014
2780,-720000,-720007,-5552379,0,0,1,1014
2785,-720000,-720007,-5530913,0,0,1,1014
2790,-720000,-720007,-5509447,0,0,1,1014
2795,-720000,-720007,-5487981,0,0,1,1014
2800,-720000,-720007,-5466515,0,0,1,1014
2805,-720000,-720007,-5445049,0,0,1,1014
2810,-720000,-720007,-5423583,0,0,1,1014
2815,-720000,-720007,-5402117,0,0,1,1014
2820,-720000,-720007,-5380651,0,0,1,1014
2825,-720000,-720007,-5359185,0,0,1,1014
2830,-720000,-720007,-5337719,0,0,1,1014
2835,-720000,-720007,-5316253,0,0,1,1014
2840,-720000,-720007,-5294787,0,0,1,1014
2845,-720000,-720007,-5273321,0,0,1,1014
2850,-720000,-720007,-5251855,0,0,1,1014
2855,-720000,-720007,-5230389,0,0,1,1014
2860,-720000,-720007,-5208923,0,0,1,1014
2865,-720000,-720007,-5187457,0,0,1,1014
2870,-720000,-720007,-5165991,0,0,1,1014
2875,-720000,-720007,-5144525,0,0,1,1014
2880,-720000,-720007,-5123059,0,0,1,1014
2885,-720000,-720007,-5101593,0,0,1,1014
2890,-720000,-720007,-5080127,0,0,1,1014
2895,-720000,-720007,-5058661,0,0,1,1014
2900,-720000,-720007,-5037195,0,0,1,1014
2905,-720000,-720007,-5015729,0,0,1,1014
2910,-720000,-720007,-4994263,0,0,1,1014
2915,-720000,-720007,-4972797,0,0,1,1014
2920,-720000,-720007,-4951331,0,0,1,1014
2925,-720000,-720007,-4929865,0,0,1,1014
2930,-720000,-720007,-4908399,0,0,1,1014
2935,-720000,-720007,-4886933,0,0,1,1014
2940,-720000,-720007,-4865467,0,0,1,1014
2945,-720000,-720007,-4844001,0,0,1,1014
2950,-720000,-720007,-4822535,0,0,1,1014
2955,-720000,-720007,-4801069,0,0,1,1014
2960,-720000,-720007,-4779603,0,0,1,1014
2965,-720000,-720007,-4758137,0,0,1,1014
2970,-720000,-720007,-4736671,0,0,1,1014
2975,-720000,-720007,-4715205,0,0,1,1014
2980,-720000,-720007,-4693739,0,0,1,1014
2985,-720000,-720007,-4672273,0,0,1,1014
2990,-720000,-720007,-4650807,0,0,1,1014
2995,-720000,-720007,-4629341,0,0,1,1014
3000,-720000,-720007,-4607875,0,0,1,1014
3005,-720000,-720007,-4586409,0,0,1,1014
3010,-720000,-720007,-4564943,0,0,1,1014
3015,-720000,-720007,-4543477,0,0,1,1014
3020,-720000,-720007,-4522011,0,0,1,1014
3025,-720000,-720007,-4500545,0,0,1,1014
3030,-720000,-720007,-4479079,0,0,1,1014
3035,-720000,-720007,-4457613,0,0,1,1014
3040,-720000,-720007,-4436147,0,0,1,1014
3045,-720000,-720007,-4414681,0,0,1,1014
3050,-720000,-720007,-4393215,0,0,1,1014
3055,-720000,-720007,-4371749,0,0,1,1014
3060,-720000,-720007,-4350283,0,0,1,1014
3065,-720000,-720007,-4328817,0,0,1,1014
3070,-720000,-720007,-4307351,0,0,1,1014
3075,-720000,-720007,-4285885,0,0,1,1014
3080,-720000,-720007,-4264419,0,0,1,1014
3085,-720000,-720007,-4242953,0,0,1,1014
3090,-720000,-720007,-4221487,0,0,1,1014
3095,-720000,-720007,-4200021,0,0,1,1014
3100,-720000,-720007,-4178555,0,0,1,1014
3105,-720000,-720007,-4157089,0,0,1,1014
3110,-720000,-720007,-4135623,0,0,1,1014
3115,-720000,-720007,-4114157,0,0,1,1014
3120,-720000,-720007,-4092691,0,0,1,1014
3125,-720000,-720007,-4071225,0,0,1,1014
3130,-720000,-720007,-4049759,0,0,1,1014
3135,-720000,-720007,-4028293,0,0,1,1014
3140,-720000,-720007,-4006827,0,0,1,1014
3145,-720000,-720007,-3985361,0,0,1,1014
3150,-720000,-720007,-3963895,0,0,1,1014
3155,-720000,-720007,-3942429,0,0,1,1014
3160,-720000,-720007,-3920963,0,0,1,1014
3165,-720000,-720007,-3899497,0,0,1,1014
3170,-720000,-720007,-3878031,0,0,1,1014
3175,-720000,-720007,-3856565,0,0,1,1014
3180,-720000,-720007,-3835099,0,0,1,1014
3185,-720000,-720007,-3813633,0,0,1,1014
3190,-720000,-720007,-3792167,0,0,1,1014
3195,-720000,-720007,-3770701,0,0,1,1014
3200,-720000,-720007,-3749235,0,0,1,1014
3205,-720000,-720007,-3727769,0,0,1,1014
3210,-720000,-720007,-3706303,0,0,1,1014
3215,-720000,-720007,-3684837,0,0,1,1014
3220,-720000,-720007,-3663371,0,0,1,1014
3225,-720000,-720007,-3641905,0,0,1,1014
3230,-720000,-720007,-3620439,0,0,1,1014
3235,-720000,-720007,-3598973,0,0,1,1014
3240,-720000,-720007,-3577507,0,0,1,1014
3245,-720000,-720007,-3556041,0,0,1,1014
3250,-720000,-720007,-3534575,0,0,1,1014
3255,-720000,-720007,-3513109,0,0,1,1014
3260,-720000,-720007,-3491643,0,0,1,1014
3265,-720000,-720007,-3470177,0,0,1,1014
3270,-720000,-720007,-3448711,0,0,1,1014
3275,-720000,-720007,-3427245,0,0,1,1014
3280,-720000,-720007,-3405779,0,0,1,1014
3285,-720000,-720007,-3384313,0,0,1,1014
3290,-720000,-720007,-3362847,0,0,1,1014
3295,-720000,-720007,-3341381,0,0,1,1014
3300,-720000,-720007,-3319915,0,0,1,1014
3305,-720000,-720007,-3298449,0,0,1,1014
3310,-720000,-720007,-3276983,0,0,1,1014
3315,-720000,-720007,-3255517,0,0,1,1014
3320,-720000,-720007,-3234051,0,0,1,1014
3325,-720000,-720007,-3212585,0,0,1,1014
3330,-720000,-720007,-3191119,0,0,1,1014
3335,-720000,-720007,-3169653,0,0,1,1014
3340,-720000,-720007,-3148187,0,0,1,1014
3345,-720000,-720007,-3126721,0,0,1,1014
3350,-720000,-720007,-3105255,0,0,1,1014
3355,-720000,-720007,-3083789,0,0,1,1014
3360,-720000,-720007,-3062323,0,0,1,1014
3365,-720000,-720007,-3040857,0,0,1,1014
3370,-720000,-720007,-3019391,0,0,1,1014
3375,-720000,-720007,-2997925,0,0,1,1014
3380,-720000,-720007,-2976459,0,0,1,1014
3385,-720000,-720007,-2954993,0,0,1,1014
3390,-720000,-720007,-2933527,0,0,1,1014
3395,-720000,-720007,-2912061,0,0,1,1014
3400,-720000,-720007,-2890595,0,0,1,1014
3405,-720000,-720007,-2869129,0,0,1,1014
3410,-720000,-720007,-2847663,0,0,1,1014
3415,-720000,-720007,-2826197,0,0,1,1014
3420,-720000,-720007,-2804731,0,0,1,1014
3425,-720000,-720007,-2783265,0,0,1,1014
3430,-720000,-720007,-2761799,0,0,1,1014
3435,-720000,-720007,-2740333,0,0,1,1014
3440,-720000,-720007,-2718867,0,0,1,1014
3445,-720000,-720007,-2697401,0,0,1,1014
3450,-720000,-720007,-2675935,0,0,1,1014
3455,-720000,-720007,-2654469,0,0,1,1014
3460,-720000,-720007,-2633003,0,0,1,1014
3465,-720000,-720007,-2611537,0,0,1,1014
3470,-720000,-720007,-2590071,0,0,1,1014
3475,-720000,-720007,-2568605,0,0,1,1014
3480,-720000,-720007,-2547139,0,0,1,1014
3485,-720000,-720007,-2525673,0,0,1,1014
3490,-720000,-720007,-2504207,0,0,1,1014
3495,-720000,-720007,-2482741,0,0,1,1014
3500,-720000,-720007,-2461275,0,0,1,1014
3505,-720000,-720007,-2439809,0,0,1,1014
3510,-720000,-720007,-2418343,0,0,1,1014
3515,-720000,-720007,-2396877,0,0,1,1014
3520,-720000,-720007,-2375411,0,0,1,1014
3525,-720000,-720007,-2353945,0,0,1,1014
3530,-720000,-720007,-2332479,0,0,1,1014
3535,-720000,-720007,-2311013,0,0,1,1014
3540,-720000,-720007,-2289547,0,0,1,1014
3545,-720000,-720007,-2268081,0,0,1,1014
3550,-720000,-720007,-2246615,0,0,1,1014
3555,-720000,-720007,-2225149,0,0,1,1014
3560,-720000,-720007,-2203683,0,0,1,1014
3565,-720000,-720007,-2182217,0,0,1,1014
3570,-720000,-720007,-2160751,0,0,1,1014
3575,-720000,-720007,-2139285,0,0,1,1014
3580,-720000,-720007,-2117819,0,0,1,1014
3585,-720000,-720007,-2096353,0,0,1,1014
3590,-720000,-720007,-2074887,0,0,1,1014
3595,-720000,-720007,-2053421,0,0,1,1014
3600,-720000,-720007,-2031955,0,0,1,1014
3605,-720000,-720007,-2010489,0,0,1,1014
3610,-720000,-720007,-1989023,0,0,1,1014
3615,-720000,-720007,-1967557,0,0,1,1014
3620,-720000,-720007,-1946091,0,0,1,1014
3625,-720000,-720007,-1924625,0,0,1,1014
3630,-720000,-720007,-1903159,0,0,1,1014
3635,-720000,-720007,-1881693,0,0,1,1014
3640,-720000,-720007,-1860227,0,0,1,1014
3645,-720000,-720007,-1838761,0,0,1,1014
3650,-720000,-720007,-1817295,0,0,1,1014
3655,-720000,-720007,-1795829,0,0,1,1014
3660,-720000,-720007,-1774363,0,0,1,1014
3665,-720000,-720007,-1752897,0,0,1,1014
3670,-720000,-720007,-1731431,0,0,1,1014
3675,-720000,-720007,-1709965,0,0,1,1014
3680,-720000,-720007,-1688499,0,0,1,1014
3685,-720000,-720007,-1667033,0,0,1,1014
3690,-720000,-720007,-1645567,0,0,1,1014
3695,-720000,-720007,-1624101,0,0,1,1014
3700,-720000,-720007,-1602635,0,0,1,1014
3705,-720000,-720007,-1581169,0,0,1,1014
3710,-720000,-720007,-1559703,0,0,1,1014
3715,-720000,-720007,-1538237,0,0,1,1014
3720,-720000,-720007,-1516771,0,0,1,1014
3725,-720000,-720007,-1495305,0,0,1,1014
3730,-720000,-720007,-1473839,0,0,1,1014
3735,-720000,-720007,-1452373,0,0,1,1014
3740,-720000,-720007,-1430907,0,0,1,1014
3745,-720000,-720007,-1409441,0,0,1,1014
3750,-720000,-720007,-1387975,0,0,1,1014
3755,-720000,-720007,-1366509,0,0,1,1014
3760,-720000,-720007,-1345043,0,0,1,1014
3765,-720000,-720007,-1323577,0,0,1,1014
3770,-720000,-720007,-1302111,0,0,1,1014
3775,-720000,-720007,-1280645,0,0,1,1014
3780,-720000,-720007,-1259179,0,0,1,1014
3785,-720000,-720007,-1237713,0,0,1,1014
3790,-720000,-720007,-1216247,0,0,1,1014
3795,-720000,-720007,-1194781,0,0,1,1014
3800,-720000,-720007,-1173315,0,0,1,1014
3805,-720000,-720007,-1151849,0,0,1,1014
3810,-720000,-720007,-1130383,0,0,1,1014
3815,-720000,-720007,-1108917,0,0,1,1014
3820,-720000,-720007,-1087451,0,0,1,1014
3825,-720000,-720007,-1065985,0,0,1,1014
3830,-720000,-720007,-1044519,0,0,1,1014
3835,-720000,-720007,-1023053,0,0,1,1014
3840,-720000,-720007,-1001587,0,0,1,1014
3845,-720000,-720007,-980121,0,0,1,1014
3850,-720000,-720007,-958655,0,0,1,1014
3855,-720000,-720007,-937189,0,0,1,1014
3860,-720000,-720007,-915723,0,0,1,1014
3865,-720000,-720007,-894257,0,0,1,1014
3870,-720000,-720007,-872791,0,0,1,1014
3875,-720000,-720007,-851325,0,0,1,1014
3880,-720000,-720007,-829859,0,0,1,1014
3885,-720000,-720007,-808393,0,0,1,1014
3890,-720000,-720007,-786927,0,0,1,1014
3895,-720000,-720007,-765461,0,0,1,1014
3900,-720000,-720007,-744292,0,0,1,-2132
3905,-720000,-720007,-724279,0,0,1,-5404
3910,-720000,-720007,-706273,0,0,1,-7984
3915,-720000,-720007,-690840,0,0,1,-8764
3920,-720000,-720007,-678283,0,0,1,-10219
3925,-720000,-720007,-668938,0,0,1,-11011
3930,-720000,-720007,-662975,0,0,1,-11152
3935,-720000,-720007,-660383,0,0,1,-10689
3940,-720000,-720007,-660988,0,0,1,-9698
3945,-720000,-720007,-663964,0,0,1,-8582
3950,-720000,-720007,-668946,0,0,1,-7136
3955,-720000,-720007,-675516,0,0,1,-5518
3960,-720000,-720007,-683214,0,0,1,-3825
3965,-720000,-720007,-691566,0,0,1,-2144
3970,-720000,-720007,-700107,0,0,1,-558
3975,-720000,-720007,-708406,0,0,1,866
3980,-720000,-720007,-716081,0,0,1,2072
3985,-720000,-720007,-722829,0,0,1,2881
3990,-720000,-720007,-728513,0,0,1,2674
3995,-720000,-720007,-733138,0,0,1,2906
TRACE END
