TRACE BEGIN axis=1 rows=800 kp=0.0003 ki=8e-07 kv=1e-06 kd=0 kff=0 ff=1 pwm=25000 target=-720 duration=4 vmax=1100 accel=2200 vscale=1 ascale=0.3 vsrc=1 vwin=40 valpha=0.05
t_ms,ref_mdeg,enc_mdeg,hat_mdeg,vref_mdegs,what_mdegs,duty_milli,cur_01ma
2615,-720000,-720007,-7519713,0,0,1,1015
2620,-720000,-720007,-7498249,0,0,1,1015
2625,-720000,-720007,-7476785,0,0,1,1015
2630,-720000,-720007,-7455320,0,0,1,1015
2635,-720000,-720007,-7433855,0,0,1,1015
2640,-720000,-720007,-7412390,0,0,1,1015
2645,-720000,-720007,-7390925,0,0,1,1015
2650,-720000,-720007,-7369460,0,0,1,1015
2655,-720000,-720007,-7347994,0,0,1,1014
2660,-720000,-720007,-7326528,0,0,1,1014
2665,-720000,-720007,-7305062,0,0,1,1014
2670,-720000,-720007,-7283596,0,0,1,1014
2675,-720000,-720007,-7262130,0,0,1,1014
2680,-720000,-720007,-7240664,0,0,1,1014
2685,-720000,-720007,-7219198,0,0,1,1014
2690,-720000,-720007,-7197732,0,0,1,1014
2695,-720000,-720007,-7176266,0,0,1,1014
2700,-720000,-720007,-7154800,0,0,1,1014
2705,-720000,-720007,-7133334,0,0,1,1014
2710,-720000,-720007,-7111868,0,0,1,1014
2715,-720000,-720007,-7090402,0,0,1,1014
2720,-720000,-720007,-7068936,0,0,1,1014
2725,-720000,-720007,-7047470,0,0,1,1014
2730,-720000,-720007,-7026004,0,0,1,1014
2735,-720000,-720007,-7004538,0,0,1,1014
2740,-720000,-720007,-6983072,0,0,1,1014
2745,-720000,-720007,-6961606,0,0,1,1014
2750,-720000,-720007,-6940140,0,0,1,1014
2755,-720000,-720007,-6918674,0,0,1,1014
2760,-720000,-720007,-6897208,0,0,1,1014
2765,-720000,-720007,-6875742,0,0,1,1014
2770,-720000,-720007,-6854276,0,0,1,1014
2775,-720000,-720007,-6832810,0,0,1,1014
2780,-720000,-720007,-6811344,0,0,1,1014
2785,-720000,-720007,-6789878,0,0,1,1014
2790,-720000,-720007,-6768412,0,0,1,1014
2795,-720000,-720007,-6746946,0,0,1,1014
2800,-720000,-720007,-6725480,0,0,1,1014
2805,-720000,-720007,-6704014,0,0,1,1014
2810,-720000,-720007,-6682548,0,0,1,1014
2815,-720000,-720007,-6661082,0,0,1,1014
2820,-720000,-720007,-6639616,0,0,1,1014
2825,-720000,-720007,-6618150,0,0,1,1014
2830,-720000,-720007,-6596684,0,0,1,1014
2835,-720000,-720007,-6575218,0,0,1,1014
2840,-720000,-720007,-6553752,0,0,1,1014
2845,-720000,-720007,-6532286,0,0,1,1014
2850,-720000,-720007,-6510820,0,0,1,1014
2855,-720000,-720007,-6489354,0,0,1,1014
2860,-720000,-720007,-6467888,0,0,1,1014
2865,-720000,-720007,-6446422,0,0,1,1014
2870,-720000,-720007,-6424956,0,0,1,1014
2875,-720000,-720007,-6403490,0,0,1,1014
2880,-720000,-720007,-6382024,0,0,1,1014
2885,-720000,-720007,-6360558,0,0,1,1014
2890,-720000,-720007,-6339092,0,0,1,1014
2895,-720000,-720007,-6317626,0,0,1,1014
2900,-720000,-720007,-6296160,0,0,1,1014
2905,-720000,-720007,-6274694,0,0,1,1014
2910,-720000,-720007,-6253228,0,0,1,1014
2915,-720000,-720007,-6231762,0,0,1,1014
2920,-720000,-720007,-6210296,0,0,1,1014
2925,-720000,-720007,-6188830,0,0,1,1014
2930,-720000,-720007,-6167364,0,0,1,1014
2935,-720000,-720007,-6145898,0,0,1,1014
2940,-720000,-720007,-6124432,0,0,1,1014
2945,-720000,-720007,-6102966,0,0,1,1014
2950,-720000,-720007,-6081500,0,0,1,1014
2955,-720000,-720007,-6060034,0,0,1,1014
2960,-720000,-720007,-6038568,0,0,1,1014
2965,-720000,-720007,-6017102,0,0,1,1014
2970,-720000,-720007,-5995636,0,0,1,1014
2975,-720000,-720007,-5974170,0,0,1,1014
2980,-720000,-720007,-5952704,0,0,1,1014
2985,-720000,-720007,-5931238,0,0,1,1014
2990,-720000,-720007,-5909772,0,0,1,1014
2995,-720000,-720007,-5888306,0,0,1,1014
3000,-720000,-720007,-5866840,0,0,1,1014
3005,-720000,-720007,-5845374,0,0,1,1014
3010,-720000,-720007,-5823908,0,0,1,1014
3015,-720000,-720007,-5802442,0,0,1,1014
3020,-720000,-720007,-5780976,0,0,1,1014
3025,-720000,-720007,-5759510,0,0,1,1014
3030,-720000,-720007,-5738044,0,0,1,1014
3035,-720000,-720007,-5716578,0,0,1,1014
3040,-720000,-720007,-5695112,0,0,1,1014
3045,-720000,-720007,-5673646,0,0,1,1014
3050,-720000,-720007,-5652180,0,0,1,1014
3055,-720000,-720007,-5630714,0,0,1,1014
3060,-720000,-720007,-5609248,0,0,1,1014
3065,-720000,-720007,-5587782,0,0,1,1014
3070,-720000,-720007,-5566316,0,0,1,1014
3075,-720000,-720007,-5544850,0,0,1,1014
3080,-720000,-720007,-5523384,0,0,1,1014
3085,-720000,-720007,-5501918,0,0,1,1014
3090,-720000,-720007,-5480452,0,0,1,1014
3095,-720000,-720007,-5458986,0,0,1,1014
3100,-720000,-720007,-5437520,0,0,1,1014
3105,-720000,-720007,-5416054,0,0,1,1014
3110,-720000,-720007,-5394588,0,0,1,1014
3115,-720000,-720007,-5373122,0,0,1,1014
3120,-720000,-720007,-5351656,0,0,1,1014
3125,-720000,-720007,-5330190,0,0,1,1014
3130,-720000,-720007,-5308724,0,0,1,1014
3135,-720000,-720007,-5287258,0,0,1,1014
3140,-720000,-720007,-5265792,0,0,1,1014
3145,-720000,-720007,-5244326,0,0,1,1014
3150,-720000,-720007,-5222860,0,0,1,1014
3155,-720000,-720007,-5201394,0,0,1,1014
3160,-720000,-720007,-5179928,0,0,1,1014
3165,-720000,-720007,-5158462,0,0,1,1014
3170,-720000,-720007,-5136996,0,0,1,1014
3175,-720000,-720007,-5115530,0,0,1,1014
3180,-720000,-720007,-5094064,0,0,1,1014
3185,-720000,-720007,-5072598,0,0,1,1014
3190,-720000,-720007,-5051132,0,0,1,1014
3195,-720000,-720007,-5029666,0,0,1,1014
3200,-720000,-720007,-5008200,0,0,1,1014
3205,-720000,-720007,-4986734,0,0,1,1014
3210,-720000,-720007,-4965268,0,0,1,1014
3215,-720000,-720007,-4943802,0,0,1,1014
3220,-720000,-720007,-4922336,0,0,1,1014
3225,-720000,-720007,-4900870,0,0,1,1014
3230,-720000,-720007,-4879404,0,0,1,1014
3235,-720000,-720007,-4857938,0,0,1,1014
3240,-720000,-720007,-4836472,0,0,1,1014
3245,-720000,-720007,-4815006,0,0,1,1014
3250,-720000,-720007,-4793540,0,0,1,1014
3255,-720000,-720007,-4772074,0,0,1,1014
3260,-720000,-720007,-4750608,0,0,1,1014
3265,-720000,-720007,-4729142,0,0,1,1014
3270,-720000,-720007,-4707676,0,0,1,1014
3275,-720000,-720007,-4686210,0,0,1,1014
3280,-720000,-720007,-4664744,0,0,1,1014
3285,-720000,-720007,-4643278,0,0,1,1014
3290,-720000,-720007,-4621812,0,0,1,1014
3295,-720000,-720007,-4600346,0,0,1,1014
3300,-720000,-720007,-4578880,0,0,1,1014
3305,-720000,-720007,-4557414,0,0,1,1014
3310,-720000,-720007,-4535948,0,0,1,1014
3315,-720000,-720007,-4514482,0,0,1,1014
3320,-720000,-720007,-4493016,0,0,1,1014
3325,-720000,-720007,-4471550,0,0,1,1014
3330,-720000,-720007,-4450084,0,0,1,1014
3335,-720000,-720007,-4428618,0,0,1,1014
3340,-720000,-720007,-4407152,0,0,1,1014
3345,-720000,-720007,-4385686,0,0,1,1014
3350,-720000,-720007,-4364220,0,0,1,1014
3355,-720000,-720007,-4342754,0,0,1,1014
3360,-720000,-720007,-4321288,0,0,1,1014
3365,-720000,-720007,-4299822,0,0,1,1014
3370,-720000,-720007,-4278356,0,0,1,1014
3375,-720000,-720007,-4256890,0,0,1,1014
3380,-720000,-720007,-4235424,0,0,1,1014
3385,-720000,-720007,-4213958,0,0,1,1014
3390,-720000,-720007,-4192492,0,0,1,1014
3395,-720000,-720007,-4171026,0,0,1,1014
3400,-720000,-720007,-4149560,0,0,1,1014
3405,-720000,-720007,-4128094,0,0,1,1014
3410,-720000,-720007,-4106628,0,0,1,1014
3415,-720000,-720007,-4085162,0,0,1,1014
3420,-720000,-720007,-4063696,0,0,1,1014
3425,-720000,-720007,-4042230,0,0,1,1014
3430,-720000,-720007,-4020764,0,0,1,1014
3435,-720000,-720007,-3999298,0,0,1,1014
3440,-720000,-720007,-3977832,0,0,1,1014
3445,-720000,-720007,-3956366,0,0,1,1014
3450,-720000,-720007,-3934900,0,0,1,1014
3455,-720000,-720007,-3913434,0,0,1,1014
3460,-720000,-720007,-3891968,0,0,1,1014
3465,-720000,-720007,-3870502,0,0,1,1014
3470,-720000,-720007,-3849036,0,0,1,1014
3475,-720000,-720007,-3827570,0,0,1,1014
3480,-720000,-720007,-3806104,0,0,1,1014
3485,-720000,-720007,-3784638,0,0,1,1014
3490,-720000,-720007,-3763172,0,0,1,1014
3495,-720000,-720007,-3741706,0,0,1,1014
3500,-720000,-720007,-3720240,0,0,1,1014
3505,-720000,-720007,-3698774,0,0,1,1014
3510,-720000,-720007,-3677308,0,0,1,1014
3515,-720000,-720007,-3655842,0,0,1,1014
3520,-720000,-720007,-3634376,0,0,1,1014
3525,-720000,-720007,-3612910,0,0,1,1014
3530,-720000,-720007,-3591444,0,0,1,1014
3535,-720000,-720007,-3569978,0,0,1,1014
3540,-720000,-720007,-3548512,0,0,1,1014
3545,-720000,-720007,-3527046,0,0,1,1014
3550,-720000,-720007,-3505580,0,0,1,1014
3555,-720000,-720007,-3484114,0,0,1,1014
3560,-720000,-720007,-3462648,0,0,1,1014
3565,-720000,-720007,-3441182,0,0,1,1014
3570,-720000,-720007,-3419716,0,0,1,1014
3575,-720000,-720007,-3398250,0,0,1,1014
3580,-720000,-720007,-3376784,0,0,1,1014
3585,-720000,-720007,-3355318,0,0,1,1014
3590,-720000,-720007,-3333852,0,0,1,1014
3595,-720000,-720007,-3312386,0,0,1,1014
3600,-720000,-720007,-3290920,0,0,1,1014
3605,-720000,-720007,-3269454,0,0,1,1014
3610,-720000,-720007,-3247988,0,0,1,1014
3615,-720000,-720007,-3226522,0,0,1,1014
3620,-720000,-720007,-3205056,0,0,1,1014
3625,-720000,-720007,-3183590,0,0,1,1014
3630,-720000,-720007,-3162124,0,0,1,1014
3635,-720000,-720007,-3140658,0,0,1,1014
3640,-720000,-720007,-3119192,0,0,1,1014
3645,-720000,-720007,-3097726,0,0,1,1014
3650,-720000,-720007,-3076260,0,0,1,1014
3655,-720000,-720007,-3054794,0,0,1,1014
3660,-720000,-720007,-3033328,0,0,1,1014
3665,-720000,-720007,-3011862,0,0,1,1014
3670,-720000,-720007,-2990396,0,0,1,1014
3675,-720000,-720007,-2968930,0,0,1,1014
3680,-720000,-720007,-2947464,0,0,1,1014
3685,-720000,-720007,-2925998,0,0,1,1014
3690,-720000,-720007,-2904532,0,0,1,1014
3695,-720000,-720007,-2883066,0,0,1,1014
3700,-720000,-720007,-2861600,0,0,1,1014
3705,-720000,-720007,-2840134,0,0,1,1014
3710,-720000,-720007,-2818668,0,0,1,1014
3715,-720000,-720007,-2797202,0,0,1,1014
3720,-720000,-720007,-2775736,0,0,1,1014
3725,-720000,-720007,-2754270,0,0,1,1014
3730,-720000,-720007,-2732804,0,0,1,1014
3735,-720000,-720007,-2711338,0,0,1,1014
3740,-720000,-720007,-2689872,0,0,1,1014
3745,-720000,-720007,-2668406,0,0,1,1014
3750,-720000,-720007,-2646940,0,0,1,1014
3755,-720000,-720007,-2625474,0,0,1,1014
3760,-720000,-720007,-2604008,0,0,1,1014
3765,-720000,-720007,-2582542,0,0,1,1014
3770,-720000,-720007,-2561076,0,0,1,1014
3775,-720000,-720007,-2539610,0,0,1,1014
3780,-720000,-720007,-2518144,0,0,1,1014
3785,-720000,-720007,-2496678,0,0,1,1014
3790,-720000,-720007,-2475212,0,0,1,1014
3795,-720000,-720007,-2453746,0,0,1,1014
3800,-720000,-720007,-2432280,0,0,1,1014
3805,-720000,-720007,-2410814,0,0,1,1014
3810,-720000,-720007,-2389348,0,0,1,1014
3815,-720000,-720007,-2367882,0,0,1,1014
3820,-720000,-720007,-2346416,0,0,1,1014
3825,-720000,-720007,-2324950,0,0,1,1014
3830,-720000,-720007,-2303484,0,0,1,1014
3835,-720000,-720007,-2282018,0,0,1,1014
3840,-720000,-720007,-2260552,0,0,1,1014
3845,-720000,-720007,-2239086,0,0,1,1014
3850,-720000,-720007,-2217620,0,0,1,1014
3855,-720000,-720007,-2196154,0,0,1,1014
3860,-720000,-720007,-2174688,0,0,1,1014
3865,-720000,-720007,-2153222,0,0,1,1014
3870,-720000,-720007,-2131756,0,0,1,1014
3875,-720000,-720007,-2110290,0,0,1,1014
3880,-720000,-720007,-2088824,0,0,1,1014
3885,-720000,-720007,-2067358,0,0,1,1014
3890,-720000,-720007,-2045892,0,0,1,1014
3895,-720000,-720007,-2024426,0,0,1,1014
3900,-720000,-720007,-2002960,0,0,1,1014
3905,-720000,-720007,-1981494,0,0,1,1014
3910,-720000,-720007,-1960028,0,0,1,1014
3915,-720000,-720007,-1938562,0,0,1,1014
3920,-720000,-720007,-1917096,0,0,1,1014
3925,-720000,-720007,-1895630,0,0,1,1014
3930,-720000,-720007,-1874164,0,0,1,1014
3935,-720000,-720007,-1852698,0,0,1,1014
3940,-720000,-720007,-1831232,0,0,1,1014
3945,-720000,-720007,-1809766,0,0,1,1014
3950,-720000,-720007,-1788300,0,0,1,1014
3955,-720000,-720007,-1766834,0,0,1,1014
3960,-720000,-720007,-1745368,0,0,1,1014
3965,-720000,-720007,-1723902,0,0,1,1014
3970,-720000,-720007,-1702436,0,0,1,1014
3975,-720000,-720007,-1680970,0,0,1,1014
3980,-720000,-720007,-1659504,0,0,1,1014
3985,-720000,-720007,-1638038,0,0,1,1014
3990,-720000,-720007,-1616572,0,0,1,1014
3995,-720000,-720007,-1595106,0,0,1,1014
TRACE END
