TRACE BEGIN axis=1 rows=800 kp=0.0002 ki=8e-07 kv=1.2e-06 kd=0 kff=0 ff=1 pwm=25000 target=-720 duration=4 vmax=1100 accel=2200 vscale=1 ascale=0.4 vsrc=1 vwin=40 valpha=0.05
t_ms,ref_mdeg,enc_mdeg,hat_mdeg,vref_mdegs,what_mdegs,duty_milli,cur_01ma
495,-109318,-108426,-1327591,-438634,-419769,-622,-1019
500,-111522,-110622,-1349061,-443034,-424179,-627,-1018
505,-113748,-112839,-1370531,-447434,-428564,-632,-1018
510,-115997,-115079,-1392001,-451834,-432974,-636,-1018
515,-118267,-117340,-1413472,-456234,-437359,-641,-1018
520,-120559,-119624,-1434943,-460634,-441769,-646,-1018
525,-122873,-121930,-1456414,-465034,-446179,-651,-1018
530,-125209,-124258,-1477885,-469434,-450564,-655,-1018
535,-127567,-126607,-1499356,-473834,-454949,-660,-1018
540,-129948,-128979,-1520827,-478234,-459359,-665,-1018
545,-132350,-131372,-1542299,-482634,-463744,-670,-1018
550,-134774,-133788,-1563771,-487034,-468179,-674,-1017
555,-137220,-136226,-1585243,-491434,-472590,-679,-1017
560,-139688,-138686,-1606715,-495834,-476974,-683,-1017
565,-142179,-141167,-1628187,-500234,-481359,-688,-1017
570,-144691,-143671,-1649659,-504634,-485769,-693,-1017
575,-147225,-146197,-1671131,-509034,-490179,-698,-1017
580,-149781,-148744,-1692603,-513434,-494564,-703,-1017
585,-152359,-151314,-1714075,-517834,-498974,-707,-1017
590,-154959,-153905,-1735547,-522234,-503359,-712,-1017
595,-157582,-156519,-1757019,-526634,-507769,-717,-1017
600,-160226,-159155,-1778491,-531034,-512179,-721,-1017
605,-162892,-161812,-1799963,-535434,-516564,-726,-1017
610,-165580,-164492,-1821435,-539834,-520974,-731,-1017
615,-168290,-167194,-1842907,-544234,-525359,-736,-1017
620,-171022,-169917,-1864379,-548634,-529769,-740,-1017
625,-173777,-172663,-1885851,-553034,-534179,-745,-1017
630,-176553,-175431,-1907323,-557434,-538590,-750,-1017
635,-179351,-178220,-1928795,-561834,-542974,-755,-1017
640,-182171,-181032,-1950267,-566234,-547385,-759,-1017
645,-185013,-183866,-1971739,-570634,-551769,-764,-1017
650,-187877,-186721,-1993211,-575034,-556154,-769,-1017
655,-190764,-189599,-2014683,-579434,-560564,-773,-1017
660,-193672,-192499,-2036155,-583834,-564974,-778,-1017
665,-196602,-195421,-2057627,-588234,-569385,-783,-1017
670,-199554,-198364,-2079099,-592634,-573769,-788,-1017
675,-202528,-201329,-2100571,-597034,-578154,-793,-1017
680,-205524,-204317,-2122043,-601434,-582564,-797,-1017
685,-208543,-207327,-2143515,-605834,-586974,-802,-1017
690,-211583,-210359,-2164987,-610234,-591385,-807,-1017
695,-214645,-213412,-2186459,-614634,-595769,-811,-1017
700,-217729,-216488,-2207931,-619034,-600154,-816,-1017
705,-220835,-219586,-2229403,-623434,-604590,-821,-1017
710,-223963,-222705,-2250875,-627834,-608974,-826,-1017
715,-227114,-225847,-2272347,-632234,-613385,-830,-1017
720,-230286,-229010,-2293819,-636634,-617769,-835,-1017
725,-233480,-232196,-2315291,-641034,-622179,-840,-1017
730,-236696,-235404,-2336763,-645434,-626564,-844,-1017
735,-239934,-238634,-2358235,-649834,-630974,-849,-1017
740,-243194,-241885,-2379707,-654234,-635359,-854,-1017
745,-246477,-245159,-2401179,-658634,-639769,-859,-1017
750,-249781,-248455,-2422651,-663034,-644179,-863,-1017
755,-253107,-251772,-2444123,-667434,-648564,-868,-1017
760,-256455,-255112,-2465595,-671834,-652974,-873,-1017
765,-259825,-258474,-2487067,-676234,-657385,-877,-1017
770,-263218,-261857,-2508539,-680634,-661769,-882,-1017
775,-266632,-265263,-2530011,-685034,-666179,-887,-1017
780,-270068,-268691,-2551483,-689434,-670590,-892,-1017
785,-273526,-272140,-2572955,-693834,-674974,-897,-1017
790,-277006,-275612,-2594427,-698234,-679385,-901,-1017
795,-280508,-279105,-2615899,-702634,-683769,-906,-1017
800,-284033,-282621,-2637371,-707034,-688179,-911,-1017
805,-287579,-286159,-2658843,-711434,-692564,-915,-1017
810,-291147,-289719,-2680315,-715834,-696974,-920,-1017
815,-294737,-293300,-2701787,-720234,-701359,-925,-1017
820,-298349,-296904,-2723259,-724634,-705769,-929,-1017
825,-301983,-300529,-2744731,-729034,-710154,-934,-1017
830,-305640,-304177,-2766203,-733434,-714590,-939,-1017
835,-309318,-307847,-2787675,-737834,-718974,-944,-1017
840,-313018,-311539,-2809147,-742234,-723385,-948,-1017
845,-316740,-315252,-2830619,-746634,-727769,-953,-1017
850,-320484,-318988,-2852091,-751034,-732179,-958,-1017
855,-324250,-322745,-2873563,-755434,-736564,-963,-1017
860,-328039,-326525,-2895035,-759834,-740974,-967,-1017
865,-331849,-330327,-2916507,-764234,-745385,-972,-1017
870,-335681,-334150,-2937979,-768634,-749769,-977,-1017
875,-339535,-337996,-2959451,-773034,-754179,-982,-1017
880,-343411,-341864,-2980923,-777434,-758564,-986,-1017
885,-347309,-345753,-3002395,-781834,-762949,-991,-1017
890,-351230,-349665,-3023867,-786234,-767385,-996,-1017
895,-355172,-353599,-3045339,-790634,-771769,-1000,-1017
900,-359136,-357553,-3066811,-795034,-776128,-1000,-1017
905,-363109,-361481,-3088283,-792546,-779256,-912,-1017
910,-367060,-365255,-3109755,-788146,-777872,-941,-1017
915,-370990,-368989,-3131227,-783746,-774897,-975,-1017
920,-374898,-372776,-3152699,-779346,-772718,-994,-1017
925,-378784,-376636,-3174171,-774946,-771846,-991,-1017
930,-382647,-380534,-3195643,-770546,-771385,-977,-1017
935,-386489,-384422,-3217115,-766146,-770103,-961,-1017
940,-390309,-388270,-3238587,-761746,-767308,-950,-1017
945,-394106,-392072,-3260059,-757346,-764769,-944,-1017
950,-397882,-395835,-3281531,-752946,-764974,-938,-1017
955,-401636,-399565,-3303003,-748546,-764744,-935,-1017
960,-405368,-403270,-3324475,-744146,-762231,-935,-1017
965,-409077,-406961,-3345947,-739746,-757615,-936,-1017
970,-412765,-410647,-3367419,-735346,-752154,-935,-1017
975,-416431,-414327,-3388891,-730946,-746974,-930,-1017
980,-420075,-417994,-3410363,-726546,-742564,-922,-1017
985,-423696,-421638,-3431835,-722146,-738744,-914,-1017
990,-427296,-425252,-3453307,-717746,-735077,-907,-1017
995,-430874,-428834,-3474779,-713346,-731436,-902,-1017
1000,-434429,-432390,-3496251,-708946,-727718,-898,-1017
1005,-437963,-435922,-3517723,-704546,-723692,-895,-1017
1010,-441475,-439435,-3539195,-700146,-719282,-892,-1017
1015,-444965,-442931,-3560667,-695746,-714590,-888,-1017
1020,-448432,-446410,-3582139,-691346,-709872,-883,-1017
1025,-451878,-449868,-3603611,-686946,-705256,-878,-1017
1030,-455302,-453305,-3625083,-682546,-700872,-872,-1017
1035,-458704,-456718,-3646555,-678146,-696667,-867,-1017
1040,-462083,-460106,-3668027,-673746,-692513,-862,-1017
1045,-465441,-463470,-3689499,-669346,-688308,-857,-1017
1050,-468777,-466811,-3710971,-664946,-683974,-853,-1017
1055,-472090,-470131,-3732443,-660546,-679538,-849,-1017
1060,-475382,-473431,-3753915,-656146,-675077,-844,-1017
1065,-478652,-476709,-3775387,-651746,-670564,-840,-1017
1070,-481900,-479967,-3796859,-647346,-666103,-835,-1017
1075,-485125,-483203,-3818331,-642946,-661692,-830,-1017
1080,-488329,-486416,-3839803,-638546,-657308,-825,-1017
1085,-491511,-489607,-3861275,-634146,-653000,-820,-1017
1090,-494671,-492775,-3882747,-629746,-648667,-815,-1017
1095,-497808,-495920,-3904219,-625346,-644282,-811,-1017
1100,-500924,-499043,-3925691,-620946,-639872,-806,-1017
1105,-504018,-502145,-3947163,-616546,-635436,-802,-1017
1110,-507090,-505226,-3968635,-612146,-631026,-797,-1017
1115,-510139,-508284,-3990107,-607746,-626590,-792,-1017
1120,-513167,-511321,-4011579,-603346,-622179,-787,-1017
1125,-516173,-514336,-4033051,-598946,-617795,-782,-1017
1130,-519156,-517328,-4054523,-594546,-613410,-778,-1017
1135,-522118,-520298,-4075995,-590146,-609026,-773,-1017
1140,-525058,-523247,-4097467,-585746,-604667,-768,-1017
1145,-527976,-526173,-4118939,-581346,-600256,-763,-1017
1150,-530871,-529077,-4140411,-576946,-595846,-759,-1017
1155,-533745,-531959,-4161883,-572546,-591410,-754,-1017
1160,-536597,-534819,-4183355,-568146,-587000,-749,-1017
1165,-539427,-537657,-4204827,-563746,-582590,-745,-1017
1170,-542234,-540474,-4226299,-559346,-578205,-740,-1017
1175,-545020,-543269,-4247771,-554946,-573821,-735,-1017
1180,-547784,-546041,-4269243,-550546,-569410,-730,-1017
1185,-550525,-548791,-4290715,-546146,-565026,-726,-1017
1190,-553245,-551519,-4312187,-541746,-560615,-721,-1017
1195,-555943,-554226,-4333659,-537346,-556231,-716,-1017
1200,-558619,-556910,-4355131,-532946,-551846,-711,-1017
1205,-561272,-559572,-4376603,-528546,-547410,-707,-1017
1210,-563904,-562212,-4398075,-524146,-543000,-702,-1017
1215,-566514,-564831,-4419547,-519746,-538615,-697,-1017
1220,-569102,-567427,-4441019,-515346,-534205,-693,-1017
1225,-571667,-570001,-4462491,-510946,-529821,-688,-1017
1230,-574211,-572554,-4483963,-506546,-525436,-683,-1017
1235,-576733,-575084,-4505435,-502146,-521026,-678,-1017
1240,-579232,-577592,-4526907,-497746,-516615,-674,-1017
1245,-581710,-580078,-4548379,-493346,-512205,-669,-1017
1250,-584166,-582543,-4569851,-488946,-507821,-664,-1017
1255,-586600,-584985,-4591323,-484546,-503410,-660,-1017
1260,-589011,-587405,-4612795,-480146,-499000,-655,-1017
1265,-591401,-589804,-4634267,-475746,-494615,-650,-1017
1270,-593769,-592180,-4655739,-471346,-490205,-645,-1017
1275,-596115,-594534,-4677211,-466946,-485821,-641,-1017
1280,-598438,-596867,-4698683,-462546,-481436,-636,-1017
1285,-600740,-599177,-4720155,-458146,-477026,-631,-1017
1290,-603020,-601465,-4741627,-453746,-472615,-627,-1017
1295,-605277,-603731,-4763099,-449346,-468205,-622,-1017
1300,-607513,-605976,-4784571,-444946,-463821,-617,-1017
1305,-609727,-608198,-4806043,-440546,-459410,-612,-1017
1310,-611919,-610398,-4827515,-436146,-455000,-608,-1017
1315,-614088,-612577,-4848987,-431746,-450615,-603,-1017
1320,-616236,-614733,-4870459,-427346,-446205,-598,-1017
1325,-618362,-616867,-4891931,-422946,-441821,-593,-1017
1330,-620466,-618980,-4913403,-418546,-437436,-589,-1017
1335,-622547,-621070,-4934875,-414146,-433026,-584,-1017
1340,-624607,-623138,-4956347,-409746,-428615,-579,-1017
1345,-626645,-625185,-4977819,-405346,-424231,-574,-1017
1350,-628660,-627209,-4999291,-400946,-419821,-570,-1017
1355,-630654,-629211,-5020763,-396546,-415410,-565,-1017
1360,-632626,-631191,-5042235,-392146,-411000,-560,-1017
1365,-634576,-633150,-5063707,-387746,-406641,-555,-1017
1370,-636503,-635086,-5085179,-383346,-402231,-551,-1017
1375,-638409,-637000,-5106651,-378946,-397821,-546,-1017
1380,-640293,-638893,-5128123,-374546,-393436,-541,-1017
1385,-642155,-640763,-5149595,-370146,-389026,-537,-1017
1390,-643994,-642611,-5171067,-365746,-384615,-532,-1017
1395,-645812,-644438,-5192539,-361346,-380231,-527,-1017
1400,-647608,-646242,-5214011,-356946,-375821,-522,-1017
1405,-649382,-648024,-5235483,-352546,-371410,-518,-1017
1410,-651133,-649784,-5256955,-348146,-367000,-513,-1017
1415,-652863,-651522,-5278427,-343746,-362615,-508,-1017
1420,-654571,-653239,-5299899,-339346,-358231,-504,-1017
1425,-656256,-654933,-5321371,-334946,-353821,-499,-1017
1430,-657920,-656606,-5342843,-330546,-349436,-494,-1017
1435,-659562,-658256,-5364315,-326146,-345026,-489,-1017
1440,-661182,-659884,-5385787,-321746,-340615,-485,-1017
1445,-662779,-661490,-5407259,-317346,-336205,-480,-1017
1450,-664355,-663075,-5428731,-312946,-331821,-475,-1017
1455,-665909,-664637,-5450203,-308546,-327436,-470,-1017
1460,-667441,-666177,-5471675,-304146,-323026,-466,-1017
1465,-668950,-667695,-5493147,-299746,-318615,-461,-1017
1470,-670438,-669192,-5514619,-295346,-314205,-456,-1017
1475,-671904,-670666,-5536091,-290946,-309821,-452,-1017
1480,-673347,-672118,-5557563,-286546,-305410,-447,-1017
1485,-674769,-673549,-5579035,-282146,-301026,-442,-1017
1490,-676169,-674957,-5600507,-277746,-296615,-437,-1017
1495,-677547,-676343,-5621979,-273346,-292205,-433,-1017
1500,-678902,-677708,-5643451,-268946,-287821,-428,-1017
1505,-680236,-679050,-5664923,-264546,-283436,-423,-1017
1510,-681548,-680370,-5686395,-260146,-279026,-418,-1017
1515,-682838,-681668,-5707867,-255746,-274615,-414,-1017
1520,-684105,-682945,-5729339,-251346,-270231,-409,-1017
1525,-685351,-684199,-5750811,-246946,-265821,-404,-1017
1530,-686575,-685431,-5772283,-242546,-261410,-400,-1017
1535,-687776,-686642,-5793755,-238146,-257026,-395,-1017
1540,-688956,-687830,-5815227,-233746,-252615,-390,-1017
1545,-690114,-688996,-5836699,-229346,-248205,-385,-1017
1550,-691250,-690141,-5858171,-224946,-243846,-380,-1017
1555,-692363,-691263,-5879643,-220546,-239436,-376,-1017
1560,-693455,-692363,-5901115,-216146,-235026,-371,-1017
1565,-694525,-693441,-5922587,-211746,-230615,-366,-1017
1570,-695573,-694498,-5944059,-207346,-226231,-362,-1017
1575,-696598,-695532,-5965531,-202946,-221821,-357,-1017
1580,-697602,-696544,-5987003,-198546,-217410,-352,-1017
1585,-698584,-697534,-6008475,-194146,-213000,-348,-1017
1590,-699543,-698503,-6029947,-189746,-208615,-343,-1017
1595,-700481,-699449,-6051419,-185346,-204205,-338,-1017
1600,-701397,-700373,-6072891,-180946,-199821,-333,-1017
1605,-702291,-701276,-6094363,-176546,-195436,-328,-1017
1610,-703162,-702156,-6115835,-172146,-191026,-324,-1017
1615,-704012,-703014,-6137307,-167746,-186615,-319,-1017
1620,-704840,-703850,-6158779,-163346,-182205,-314,-1017
1625,-705646,-704665,-6180251,-158946,-177821,-310,-1017
1630,-706429,-705457,-6201723,-154546,-173410,-305,-1017
1635,-707191,-706227,-6223195,-150146,-169000,-300,-1017
1640,-707931,-706976,-6244667,-145746,-164641,-295,-1017
1645,-708649,-707702,-6266139,-141346,-160231,-291,-1017
1650,-709344,-708406,-6287611,-136946,-155821,-286,-1017
1655,-710018,-709088,-6309083,-132546,-151410,-281,-1017
1660,-710670,-709749,-6330555,-128146,-147026,-276,-1017
1665,-711299,-710387,-6352027,-123746,-142615,-272,-1017
1670,-711907,-711003,-6373499,-119346,-138205,-267,-1017
1675,-712493,-711597,-6394971,-114946,-133795,-262,-1017
1680,-713057,-712170,-6416443,-110546,-129410,-258,-1017
1685,-713598,-712720,-6437915,-106146,-125026,-253,-1017
1690,-714118,-713248,-6459387,-101746,-120615,-248,-1017
1695,-714616,-713755,-6480859,-97346,-116231,-243,-1017
1700,-715092,-714239,-6502331,-92946,-111821,-239,-1017
1705,-715545,-714701,-6523803,-88546,-107410,-234,-1017
1710,-715977,-715142,-6545275,-84146,-103026,-229,-1017
1715,-716387,-715560,-6566747,-79746,-98615,-224,-1017
1720,-716774,-715956,-6588219,-75346,-94205,-220,-1017
1725,-717140,-716330,-6609691,-70946,-89821,-215,-1017
1730,-717484,-716683,-6631163,-66546,-85436,-210,-1017
1735,-717806,-717013,-6652635,-62146,-81026,-206,-1017
1740,-718105,-717321,-6674107,-57746,-76615,-201,-1017
1745,-718383,-717607,-6695579,-53346,-72205,-196,-1017
1750,-718639,-717872,-6717051,-48946,-67821,-191,-1017
1755,-718873,-718114,-6738523,-44546,-63410,-187,-1017
1760,-719084,-718334,-6759995,-40146,-59026,-182,-1017
1765,-719274,-718532,-6781467,-35746,-54615,-177,-1017
1770,-719442,-718709,-6802939,-31346,-50205,-172,-1017
1775,-719587,-718863,-6824411,-26946,-45821,-168,-1017
1780,-719711,-718996,-6845883,-22546,-41436,-163,-1017
1785,-719813,-719106,-6867355,-18146,-37026,-158,-1017
1790,-719893,-719194,-6888827,-13746,-32615,-154,-1017
1795,-719950,-719261,-6910299,-9346,-28231,-149,-1017
1800,-719986,-719321,-6931771,-4946,-24256,-140,-1017
1805,-720000,-719377,-6953243,-546,-20718,-128,-1017
1810,-720000,-719421,-6974715,0,-17436,-97,-1017
1815,-720000,-719460,-6996187,0,-14590,-92,-1017
1820,-720000,-719497,-7017659,0,-12256,-88,-1017
1825,-720000,-719533,-7039131,0,-10462,-82,-1017
1830,-720000,-719566,-7060603,0,-9154,-77,-1017
1835,-720000,-719597,-7082075,0,-8308,-72,-1017
1840,-720000,-719629,-7103547,0,-7590,-76,-1017
1845,-720000,-719660,-7125019,0,-6974,-70,-1017
1850,-720000,-719688,-7146491,0,-6641,-64,-1017
1855,-720000,-719713,-7167963,0,-6282,-59,-1017
1860,-720000,-719737,-7189435,0,-5949,-54,-1017
1865,-720000,-719759,-7210907,0,-5615,-50,-1017
1870,-720000,-719780,-7232379,0,-5333,-46,-1017
1875,-720000,-719798,-7253851,0,-5000,-42,-1017
1880,-720000,-719815,-7275323,0,-4615,-39,-1017
1885,-720000,-719831,-7296795,0,-4256,-35,-1017
1890,-720000,-719846,-7318267,0,-3923,-32,-1017
1895,-720000,-719859,-7339739,0,-3615,-30,-1017
1900,-720000,-719872,-7361211,0,-3333,-27,-1017
1905,-720000,-719883,-7382683,0,-3051,-25,-1017
1910,-720000,-719894,-7404155,0,-2821,-23,-1017
1915,-720000,-719903,-7425627,0,-2590,-21,-1017
1920,-720000,-719912,-7447099,0,-2385,-19,-1017
1925,-720000,-719921,-7468571,0,-2231,-17,-1017
1930,-720000,-719928,-7490043,0,-2026,-16,-1017
1935,-720000,-719935,-7511515,0,-1872,-15,-1017
1940,-720000,-719942,-7532987,0,-1744,-13,-1017
1945,-720000,-719948,-7554459,0,-1615,-12,-1017
1950,-720000,-719953,-7575931,0,-1462,-11,-1017
1955,-720000,-719958,-7597403,0,-1359,-10,-1017
1960,-720000,-719963,-7618875,0,-1256,-9,-1017
1965,-720000,-719967,-7640347,0,-1154,-8,-1017
1970,-720000,-719971,-7661819,0,-1051,-7,-1017
1975,-720000,-719975,-7683291,0,-974,-7,-1017
1980,-720000,-719978,-7704763,0,-897,-6,-1017
1985,-720000,-719981,-7726235,0,-821,-5,-1017
1990,-720000,-719984,-7747707,0,-769,-5,-1017
1995,-720000,-719986,-7769179,0,-692,-4,-1017
2000,-720000,-719988,-7790651,0,-641,-4,-1017
2005,-720000,-719991,-7812123,0,-590,-3,-1017
2010,-720000,-719993,-7833595,0,-538,-3,-1017
2015,-720000,-719995,-7855067,0,-513,-3,-1017
2020,-720000,-719996,-7876539,0,-462,-2,-1017
2025,-720000,-719998,-7898011,0,-436,-2,-1017
2030,-720000,-719999,-7919483,0,-385,-2,-1017
2035,-720000,-720001,-7940955,0,-385,-1,-1017
2040,-720000,-720002,-7962427,0,-333,-1,-1017
2045,-720000,-720003,-7983899,0,-308,-1,-1017
2050,-720000,-720004,-8005371,0,-282,-1,-1017
2055,-720000,-720005,-8026843,0,-256,-1,-1017
2060,-720000,-720006,-8048315,0,-231,0,-1017
2065,-720000,-720007,-8069787,0,-231,0,-1017
2070,-720000,-720008,-8091259,0,-205,0,-1017
2075,-720000,-720009,-8110796,0,-205,0,19508
2080,-720000,-720009,-8125019,0,-179,0,17235
2085,-720000,-720010,-8134299,0,-179,0,14981
2090,-720000,-720010,-8139245,0,-154,0,13002
2095,-720000,-720010,-8140394,0,-128,0,11269
2100,-720000,-720011,-8138731,0,-128,1,10055
2105,-720000,-720011,-8134614,0,-103,1,8935
2110,-720000,-720011,-8128347,0,-77,1,7954
2115,-720000,-720012,-8120195,0,-77,1,7094
2120,-720000,-720012,-8110393,0,-77,1,6340
2125,-720000,-720012,-8099145,0,-51,1,5679
2130,-720000,-720013,-8086630,0,-77,1,5102
2135,-720000,-720013,-8073006,0,-77,1,4595
2140,-720000,-720013,-8058410,0,-51,1,4151
2145,-720000,-720013,-8042962,0,-51,1,3762
2150,-720000,-720013,-8026768,0,-51,1,3422
2155,-720000,-720013,-8009920,0,-26,1,3123
2160,-720000,-720013,-7992500,0,-26,1,2862
2165,-720000,-720013,-7974578,0,-26,1,2632
2170,-720000,-720013,-7956216,0,0,1,2432
2175,-720000,-720013,-7937469,0,0,1,2256
2180,-720000,-720013,-7918386,0,0,1,2102
2185,-720000,-720013,-7899008,0,0,1,1967
2190,-720000,-720013,-7879371,0,0,1,1849
2195,-720000,-720013,-7859507,0,0,1,1746
2200,-720000,-720013,-7839444,0,0,1,1655
2205,-720000,-720013,-7819207,0,0,1,1575
2210,-720000,-720013,-7798818,0,0,1,1506
2215,-720000,-720013,-7778296,0,0,1,1445
2220,-720000,-720013,-7757657,0,0,1,1392
2225,-720000,-720013,-7736915,0,0,1,1345
2230,-720000,-720013,-7716083,0,0,1,1304
2235,-720000,-720013,-7695173,0,0,1,1268
2240,-720000,-720013,-7674194,0,0,1,1237
2245,-720000,-720013,-7653154,0,0,1,1209
2250,-720000,-720013,-7632061,0,0,1,1185
2255,-720000,-720013,-7610922,0,0,1,1164
2260,-720000,-720013,-7589742,0,0,1,1145
2265,-720000,-720013,-7568527,0,0,1,1129
2270,-720000,-720013,-7547281,0,0,1,1115
2275,-720000,-720013,-7526008,0,0,1,1102
2280,-720000,-720013,-7504710,0,0,1,1091
2285,-720000,-720013,-7483392,0,0,1,1082
2290,-720000,-720013,-7462055,0,0,1,1073
2295,-720000,-720013,-7440703,0,0,1,1066
2300,-720000,-720013,-7419336,0,0,1,1060
2305,-720000,-720013,-7397957,0,0,1,1054
2310,-720000,-720013,-7376567,0,0,1,1049
