TRACE BEGIN axis=1 rows=800 kp=0.0002 ki=8e-07 kv=1.5e-06 kd=0 kff=0 ff=1 pwm=25000 target=-720 duration=4 vmax=1100 accel=2200 vscale=1 ascale=0.4 vsrc=1 vwin=40 valpha=0.05
t_ms,ref_mdeg,enc_mdeg,hat_mdeg,vref_mdegs,what_mdegs,duty_milli,cur_01ma
520,-120559,-119653,-1434901,-460634,-441795,-646,-1018
525,-122873,-121958,-1456372,-465034,-446154,-651,-1018
530,-125209,-124286,-1477843,-469434,-450564,-655,-1018
535,-127567,-126636,-1499314,-473834,-454974,-660,-1018
540,-129948,-129007,-1520785,-478234,-459359,-665,-1018
545,-132350,-131401,-1542257,-482634,-463769,-669,-1018
550,-134774,-133817,-1563729,-487034,-468179,-674,-1017
555,-137220,-136254,-1585201,-491434,-472564,-679,-1017
560,-139688,-138714,-1606673,-495834,-476974,-684,-1017
565,-142179,-141195,-1628145,-500234,-481359,-689,-1017
570,-144691,-143699,-1649617,-504634,-485769,-693,-1017
575,-147225,-146225,-1671089,-509034,-490179,-698,-1017
580,-149781,-148773,-1692561,-513434,-494590,-702,-1017
585,-152359,-151342,-1714033,-517834,-498974,-707,-1017
590,-154959,-153934,-1735505,-522234,-503385,-712,-1017
595,-157582,-156547,-1756977,-526634,-507769,-717,-1017
600,-160226,-159183,-1778449,-531034,-512179,-721,-1017
605,-162892,-161840,-1799921,-535434,-516564,-726,-1017
610,-165580,-164520,-1821393,-539834,-520949,-731,-1017
615,-168290,-167222,-1842865,-544234,-525359,-736,-1017
620,-171022,-169946,-1864337,-548634,-529769,-740,-1017
625,-173777,-172691,-1885809,-553034,-534154,-745,-1017
630,-176553,-175459,-1907281,-557434,-538564,-750,-1017
635,-179351,-178249,-1928753,-561834,-542974,-755,-1017
640,-182171,-181060,-1950225,-566234,-547359,-759,-1017
645,-185013,-183894,-1971697,-570634,-551769,-764,-1017
650,-187877,-186749,-1993169,-575034,-556154,-769,-1017
655,-190764,-189627,-2014641,-579434,-560564,-774,-1017
660,-193672,-192527,-2036113,-583834,-564974,-778,-1017
665,-196602,-195449,-2057585,-588234,-569385,-783,-1017
670,-199554,-198392,-2079057,-592634,-573769,-788,-1017
675,-202528,-201358,-2100529,-597034,-578179,-792,-1017
680,-205524,-204345,-2122001,-601434,-582564,-797,-1017
685,-208543,-207355,-2143473,-605834,-586974,-802,-1017
690,-211583,-210387,-2164945,-610234,-591385,-807,-1017
695,-214645,-213441,-2186417,-614634,-595769,-811,-1017
700,-217729,-216516,-2207889,-619034,-600154,-816,-1017
705,-220835,-219614,-2229361,-623434,-604564,-821,-1017
710,-223963,-222734,-2250833,-627834,-608974,-825,-1017
715,-227114,-225875,-2272305,-632234,-613385,-830,-1017
720,-230286,-229039,-2293777,-636634,-617769,-835,-1017
725,-233480,-232225,-2315249,-641034,-622179,-840,-1017
730,-236696,-235432,-2336721,-645434,-626564,-844,-1017
735,-239934,-238662,-2358193,-649834,-630974,-849,-1017
740,-243194,-241913,-2379665,-654234,-635359,-854,-1017
745,-246477,-245187,-2401137,-658634,-639769,-859,-1017
750,-249781,-248483,-2422609,-663034,-644179,-863,-1017
755,-253107,-251801,-2444081,-667434,-648590,-868,-1017
760,-256455,-255140,-2465553,-671834,-652974,-873,-1017
765,-259825,-258502,-2487025,-676234,-657385,-877,-1017
770,-263218,-261885,-2508497,-680634,-661769,-882,-1017
775,-266632,-265291,-2529969,-685034,-666179,-887,-1017
780,-270068,-268719,-2551441,-689434,-670590,-892,-1017
785,-273526,-272168,-2572913,-693834,-674949,-897,-1017
790,-277006,-275640,-2594385,-698234,-679359,-901,-1017
795,-280508,-279134,-2615857,-702634,-683769,-906,-1017
800,-284033,-282649,-2637329,-707034,-688179,-911,-1017
805,-287579,-286187,-2658801,-711434,-692564,-915,-1017
810,-291147,-289747,-2680273,-715834,-696974,-920,-1017
815,-294737,-293329,-2701745,-720234,-701385,-925,-1017
820,-298349,-296932,-2723217,-724634,-705769,-930,-1017
825,-301983,-300558,-2744689,-729034,-710179,-934,-1017
830,-305640,-304205,-2766161,-733434,-714564,-939,-1017
835,-309318,-307875,-2787633,-737834,-718974,-944,-1017
840,-313018,-311567,-2809105,-742234,-723385,-948,-1017
845,-316740,-315280,-2830577,-746634,-727769,-953,-1017
850,-320484,-319016,-2852049,-751034,-732179,-958,-1017
855,-324250,-322774,-2873521,-755434,-736564,-963,-1017
860,-328039,-326554,-2894993,-759834,-741000,-967,-1017
865,-331849,-330355,-2916465,-764234,-745359,-972,-1017
870,-335681,-334179,-2937937,-768634,-749795,-977,-1017
875,-339535,-338024,-2959409,-773034,-754154,-982,-1017
880,-343411,-341892,-2980881,-777434,-758564,-986,-1017
885,-347309,-345782,-3002353,-781834,-762974,-991,-1017
890,-351230,-349694,-3023825,-786234,-767385,-996,-1017
895,-355172,-353627,-3045297,-790634,-771769,-1000,-1017
900,-359136,-357581,-3066769,-795034,-776128,-1000,-1017
905,-363109,-361509,-3088241,-792546,-779256,-910,-1017
910,-367060,-365280,-3109713,-788146,-777795,-939,-1017
915,-370990,-369008,-3131185,-783746,-774667,-974,-1017
920,-374898,-372790,-3152657,-779346,-772359,-993,-1017
925,-378784,-376647,-3174129,-774946,-771410,-991,-1017
930,-382647,-380541,-3195601,-770546,-770846,-976,-1017
935,-386489,-384426,-3217073,-766146,-769462,-960,-1017
940,-390309,-388269,-3238545,-761746,-766564,-950,-1017
945,-394106,-392068,-3260017,-757346,-763974,-944,-1017
950,-397882,-395829,-3281489,-752946,-764205,-937,-1017
955,-401636,-399555,-3302961,-748546,-764000,-933,-1017
960,-405368,-403254,-3324433,-744146,-761487,-934,-1017
965,-409077,-406939,-3345905,-739746,-756795,-936,-1017
970,-412765,-410622,-3367377,-735346,-751333,-936,-1017
975,-416431,-414303,-3388849,-730946,-746282,-931,-1017
980,-420075,-417973,-3410321,-726546,-742051,-922,-1017
985,-423696,-421619,-3431793,-722146,-738359,-913,-1017
990,-427296,-425232,-3453265,-717746,-734744,-906,-1017
995,-430874,-428813,-3474737,-713346,-731205,-901,-1017
1000,-434429,-432366,-3496209,-708946,-727538,-898,-1017
1005,-437963,-435896,-3517681,-704546,-723590,-895,-1017
1010,-441475,-439407,-3539153,-700146,-719179,-892,-1017
1015,-444965,-442902,-3560625,-695746,-714462,-888,-1017
1020,-448432,-446381,-3582097,-691346,-709667,-884,-1017
1025,-451878,-449841,-3603569,-686946,-705051,-878,-1017
1030,-455302,-453279,-3625041,-682546,-700718,-872,-1017
1035,-458704,-456693,-3646513,-678146,-696590,-866,-1017
1040,-462083,-460080,-3667985,-673746,-692462,-862,-1017
1045,-465441,-463443,-3689457,-669346,-688308,-857,-1017
1050,-468777,-466783,-3710929,-664946,-684000,-853,-1017
1055,-472090,-470102,-3732401,-660546,-679564,-849,-1017
1060,-475382,-473401,-3753873,-656146,-675051,-845,-1017
1065,-478652,-476680,-3775345,-651746,-670513,-840,-1017
1070,-481900,-479939,-3796817,-647346,-666026,-835,-1017
1075,-485125,-483176,-3818289,-642946,-661641,-830,-1017
1080,-488329,-486389,-3839761,-638546,-657282,-825,-1017
1085,-491511,-489579,-3861233,-634146,-652974,-820,-1017
1090,-494671,-492747,-3882705,-629746,-648667,-815,-1017
1095,-497808,-495892,-3904177,-625346,-644308,-811,-1017
1100,-500924,-499015,-3925649,-620946,-639923,-806,-1017
1105,-504018,-502116,-3947121,-616546,-635436,-802,-1017
1110,-507090,-505197,-3968593,-612146,-631000,-797,-1017
1115,-510139,-508256,-3990065,-607746,-626564,-792,-1017
1120,-513167,-511293,-4011537,-603346,-622154,-787,-1017
1125,-516173,-514308,-4033009,-598946,-617769,-782,-1017
1130,-519156,-517300,-4054481,-594546,-613410,-778,-1017
1135,-522118,-520270,-4075953,-590146,-609026,-773,-1017
1140,-525058,-523218,-4097425,-585746,-604641,-768,-1017
1145,-527976,-526144,-4118897,-581346,-600256,-764,-1017
1150,-530871,-529048,-4140369,-576946,-595846,-759,-1017
