TRACE BEGIN axis=1 rows=800 kp=0.0003 ki=8e-07 kv=1e-06 kd=0 kff=0 ff=1 pwm=25000 target=-720 duration=4 vmax=1100 accel=2200 vscale=1 ascale=0.4 vsrc=1 vwin=40 valpha=0.05
t_ms,ref_mdeg,enc_mdeg,hat_mdeg,vref_mdegs,what_mdegs,duty_milli,cur_01ma
190,-16441,-16115,-91800,-170104,-151795,-334,-5522
195,-17302,-16971,-104628,-174504,-156205,-339,-4964
200,-18186,-17848,-118527,-178904,-160590,-344,-4475
205,-19091,-18748,-133365,-183304,-165000,-349,-4047
210,-20019,-19670,-149025,-187704,-169410,-353,-3671
215,-20968,-20614,-165406,-192104,-173795,-358,-3342
220,-21940,-21580,-182418,-196504,-178205,-363,-3054
225,-22933,-22568,-199983,-200904,-182615,-367,-2802
230,-23949,-23578,-218032,-205304,-187026,-372,-2580
235,-24986,-24610,-236506,-209704,-191410,-377,-2386
240,-26046,-25663,-255351,-214104,-195795,-382,-2217
245,-27127,-26739,-274522,-218504,-200205,-386,-2068
250,-28231,-27837,-293979,-222904,-204615,-391,-1937
255,-29356,-28957,-313685,-227304,-209000,-396,-1823
260,-30504,-30109,-333611,-231704,-213667,-397,-1724
265,-31673,-31278,-353728,-236104,-218205,-401,-1636
270,-32865,-32460,-374013,-240504,-222487,-424,-1560
275,-34078,-33687,-394446,-244904,-227385,-405,-1493
280,-35314,-34915,-415008,-249304,-231744,-411,-1434
285,-36571,-36159,-435682,-253704,-235949,-435,-1381
290,-37851,-37452,-456456,-258104,-240846,-417,-1336
295,-39152,-38752,-477315,-262504,-245333,-437,-1297
300,-40476,-40062,-498251,-266904,-249231,-445,-1262
305,-41822,-41411,-519253,-271304,-253795,-447,-1232
310,-43189,-42787,-540314,-275704,-258590,-447,-1205
315,-44579,-44177,-561425,-280104,-262667,-450,-1183
320,-45990,-45582,-582581,-284504,-267231,-455,-1162
325,-47424,-47004,-603777,-288904,-271513,-461,-1144
330,-48879,-48449,-625007,-293304,-275256,-468,-1128
335,-50357,-49922,-646267,-297704,-279795,-473,-1115
340,-51856,-51419,-667553,-302104,-284359,-476,-1102
345,-53378,-52937,-688863,-306504,-288513,-480,-1092
350,-54921,-54475,-710192,-310904,-292590,-485,-1082
355,-56487,-56035,-731539,-315304,-296872,-490,-1074
360,-58074,-57617,-752902,-319704,-301359,-495,-1067
365,-59684,-59220,-774278,-324104,-305872,-500,-1062
370,-61315,-60846,-795666,-328504,-310359,-504,-1056
375,-62969,-62494,-817065,-332904,-314718,-509,-1051
380,-64644,-64163,-838472,-337304,-319026,-514,-1047
385,-66342,-65855,-859888,-341704,-323385,-519,-1043
390,-68061,-67569,-881311,-346104,-327795,-524,-1040
395,-69803,-69306,-902740,-350504,-332205,-528,-1037
400,-71566,-71063,-924175,-354904,-336590,-533,-1035
405,-73352,-72843,-945614,-359304,-341000,-538,-1033
410,-75159,-74645,-967058,-363704,-345410,-542,-1031
415,-76989,-76468,-988505,-368104,-349795,-547,-1029
420,-78840,-78314,-1009955,-372504,-354205,-552,-1027
425,-80714,-80182,-1031407,-376904,-358615,-557,-1026
430,-82610,-82072,-1052862,-381304,-363000,-561,-1025
435,-84527,-83984,-1074319,-385704,-367410,-566,-1024
440,-86467,-85918,-1095778,-390104,-371795,-571,-1023
445,-88428,-87874,-1117239,-394504,-376205,-575,-1022
450,-90412,-89851,-1138701,-398904,-380590,-580,-1022
455,-92417,-91851,-1160164,-403304,-385000,-585,-1021
460,-94445,-93873,-1181629,-407704,-389410,-590,-1021
465,-96494,-95917,-1203094,-412104,-393821,-594,-1020
470,-98566,-97983,-1224560,-416504,-398205,-599,-1020
475,-100659,-100071,-1246027,-420904,-402615,-604,-1020
480,-102775,-102180,-1267495,-425304,-407000,-609,-1019
485,-104912,-104312,-1288963,-429704,-411385,-613,-1019
490,-107072,-106466,-1310432,-434104,-415795,-618,-1019
495,-109253,-108642,-1331901,-438504,-420205,-623,-1019
500,-111457,-110840,-1353371,-442904,-424615,-627,-1018
505,-113682,-113060,-1374841,-447304,-429026,-632,-1018
510,-115930,-115301,-1396311,-451704,-433385,-637,-1018
515,-118199,-117565,-1417782,-456104,-437795,-642,-1018
520,-120491,-119852,-1439253,-460504,-442231,-646,-1018
525,-122804,-122159,-1460724,-464904,-446615,-651,-1018
530,-125140,-124489,-1482195,-469304,-451000,-656,-1018
535,-127497,-126841,-1503666,-473704,-455410,-660,-1018
540,-129877,-129215,-1525138,-478104,-459821,-665,-1018
545,-132278,-131610,-1546610,-482504,-464205,-670,-1017
550,-134702,-134028,-1568082,-486904,-468615,-675,-1017
555,-137148,-136468,-1589554,-491304,-473000,-679,-1017
560,-139615,-138930,-1611026,-495704,-477410,-684,-1017
565,-142105,-141414,-1632498,-500104,-481821,-689,-1017
570,-144616,-143919,-1653970,-504504,-486205,-694,-1017
575,-147150,-146447,-1675442,-508904,-490590,-698,-1017
580,-149705,-148997,-1696914,-513304,-495000,-703,-1017
585,-152283,-151569,-1718386,-517704,-499410,-708,-1017
590,-154882,-154163,-1739858,-522104,-503795,-712,-1017
595,-157504,-156779,-1761330,-526504,-508205,-717,-1017
600,-160147,-159417,-1782802,-530904,-512615,-722,-1017
605,-162813,-162076,-1804274,-535304,-517000,-727,-1017
610,-165500,-164758,-1825746,-539704,-521410,-731,-1017
615,-168210,-167462,-1847218,-544104,-525795,-736,-1017
620,-170941,-170188,-1868690,-548504,-530205,-741,-1017
625,-173695,-172936,-1890162,-552904,-534615,-745,-1017
630,-176470,-175706,-1911634,-557304,-539026,-750,-1017
635,-179268,-178498,-1933106,-561704,-543410,-755,-1017
640,-182087,-181311,-1954578,-566104,-547795,-760,-1017
645,-184929,-184147,-1976050,-570504,-552205,-765,-1017
650,-187792,-187005,-1997522,-574904,-556615,-769,-1017
655,-190678,-189885,-2018994,-579304,-561000,-774,-1017
660,-193585,-192787,-2040466,-583704,-565410,-779,-1017
665,-196515,-195711,-2061938,-588104,-569821,-783,-1017
670,-199466,-198656,-2083410,-592504,-574205,-788,-1017
675,-202440,-201624,-2104882,-596904,-578590,-793,-1017
680,-205436,-204614,-2126354,-601304,-583000,-798,-1017
685,-208453,-207626,-2147826,-605704,-587410,-802,-1017
690,-211493,-210660,-2169298,-610104,-591821,-807,-1017
695,-214554,-213715,-2190770,-614504,-596179,-812,-1017
700,-217638,-216793,-2212242,-618904,-600590,-817,-1017
705,-220743,-219893,-2233714,-623304,-605000,-821,-1017
710,-223871,-223015,-2255186,-627704,-609410,-826,-1017
715,-227020,-226159,-2276658,-632104,-613795,-831,-1017
720,-230192,-229325,-2298130,-636504,-618205,-835,-1017
725,-233385,-232513,-2319602,-640904,-622615,-840,-1017
730,-236601,-235722,-2341074,-645304,-627000,-845,-1017
735,-239838,-238954,-2362546,-649704,-631410,-850,-1017
740,-243098,-242208,-2384018,-654104,-635795,-854,-1017
745,-246379,-245484,-2405490,-658504,-640205,-859,-1017
750,-249683,-248782,-2426962,-662904,-644615,-864,-1017
755,-253008,-252102,-2448434,-667304,-649026,-868,-1017
760,-256356,-255444,-2469906,-671704,-653410,-873,-1017
765,-259725,-258807,-2491378,-676104,-657795,-878,-1017
770,-263117,-262193,-2512850,-680504,-662205,-883,-1017
775,-266530,-265601,-2534322,-684904,-666615,-887,-1017
780,-269966,-269031,-2555794,-689304,-671026,-892,-1017
785,-273423,-272483,-2577266,-693704,-675410,-897,-1017
790,-276903,-275956,-2598738,-698104,-679795,-902,-1017
795,-280404,-279452,-2620210,-702504,-684205,-907,-1017
800,-283928,-282970,-2641682,-706904,-688590,-911,-1017
805,-287474,-286510,-2663154,-711304,-693000,-916,-1017
810,-291041,-290072,-2684626,-715704,-697410,-921,-1017
815,-294631,-293656,-2706098,-720104,-701795,-925,-1017
820,-298242,-297262,-2727570,-724504,-706205,-930,-1017
825,-301876,-300889,-2749042,-728904,-710590,-935,-1017
830,-305531,-304539,-2770514,-733304,-715000,-940,-1017
835,-309209,-308211,-2791986,-737704,-719410,-944,-1017
840,-312908,-311905,-2813458,-742104,-723821,-949,-1017
845,-316630,-315621,-2834930,-746504,-728205,-954,-1017
850,-320373,-319359,-2856402,-750904,-732615,-958,-1017
855,-324139,-323119,-2877874,-755304,-737026,-963,-1017
860,-327926,-326900,-2899346,-759704,-741410,-968,-1017
865,-331736,-330704,-2920818,-764104,-745795,-973,-1017
870,-335567,-334530,-2942290,-768504,-750205,-977,-1017
875,-339421,-338378,-2963762,-772904,-754615,-982,-1017
880,-343296,-342248,-2985234,-777304,-759000,-987,-1017
885,-347194,-346139,-3006706,-781704,-763385,-992,-1017
890,-351113,-350054,-3028178,-786104,-767821,-996,-1017
895,-355055,-353990,-3049650,-790504,-772231,-1000,-1017
900,-359018,-357945,-3071122,-794904,-776564,-1000,-1017
905,-362991,-361875,-3092594,-792676,-779667,-918,-1017
910,-366944,-365664,-3114066,-788276,-778615,-961,-1017
915,-370874,-369447,-3135538,-783876,-776846,-999,-1017
920,-374783,-373307,-3157010,-779476,-776487,-1000,-1017
925,-378669,-377225,-3178482,-775076,-777026,-989,-1017
930,-382533,-381150,-3199954,-770676,-777205,-964,-1017
935,-386376,-385025,-3221426,-766276,-775538,-948,-1017
940,-390196,-388838,-3242898,-761876,-771795,-947,-1017
945,-393994,-392612,-3264370,-757476,-768487,-950,-1017
950,-397771,-396370,-3285842,-753076,-768026,-948,-1017
955,-401525,-400119,-3307314,-748676,-766846,-944,-1017
960,-405258,-403854,-3328786,-744276,-763256,-939,-1017
965,-408968,-407570,-3350258,-739876,-757897,-935,-1017
970,-412656,-411269,-3371730,-735476,-752282,-930,-1017
975,-416323,-414947,-3393202,-731076,-747538,-924,-1017
980,-419967,-418601,-3414674,-726676,-743744,-918,-1017
985,-423590,-422229,-3436146,-722276,-740128,-912,-1017
990,-427190,-425830,-3457618,-717876,-736128,-909,-1017
995,-430768,-429409,-3479090,-713476,-731821,-905,-1017
1000,-434325,-432969,-3500562,-709076,-727436,-901,-1017
1005,-437859,-436510,-3522034,-704676,-723026,-896,-1017
1010,-441371,-440030,-3543506,-700276,-718564,-891,-1017
1015,-444862,-443528,-3564978,-695876,-714051,-886,-1017
1020,-448330,-447002,-3586450,-691476,-709564,-881,-1017
1025,-451777,-450454,-3607922,-687076,-705205,-876,-1017
1030,-455201,-453884,-3629394,-682676,-700923,-872,-1017
1035,-458603,-457291,-3650866,-678276,-696615,-867,-1017
1040,-461984,-460676,-3672338,-673876,-692231,-863,-1017
1045,-465342,-464040,-3693810,-669476,-687795,-858,-1017
1050,-468678,-467383,-3715282,-665076,-683385,-853,-1017
1055,-471993,-470704,-3736754,-660676,-678974,-848,-1017
1060,-475285,-474002,-3758226,-656276,-674564,-843,-1017
1065,-478556,-477278,-3779698,-651876,-670154,-839,-1017
1070,-481804,-480532,-3801170,-647476,-665769,-834,-1017
1075,-485030,-483764,-3822642,-643076,-661385,-829,-1017
1080,-488235,-486974,-3844114,-638676,-657000,-825,-1017
1085,-491417,-490162,-3865586,-634276,-652590,-820,-1017
1090,-494577,-493328,-3887058,-629876,-648179,-815,-1017
1095,-497716,-496472,-3908530,-625476,-643769,-810,-1017
1100,-500832,-499594,-3930002,-621076,-639359,-806,-1017
1105,-503927,-502694,-3951474,-616676,-634974,-801,-1017
1110,-506999,-505773,-3972946,-612276,-630590,-796,-1017
1115,-510049,-508828,-3994418,-607876,-626154,-792,-1017
1120,-513078,-511862,-4015890,-603476,-621769,-787,-1017
1125,-516084,-514875,-4037362,-599076,-617385,-782,-1017
1130,-519069,-517865,-4058834,-594676,-613000,-777,-1017
1135,-522031,-520833,-4080306,-590276,-608590,-773,-1017
1140,-524971,-523779,-4101778,-585876,-604179,-768,-1017
1145,-527890,-526703,-4123250,-581476,-599769,-763,-1017
1150,-530786,-529605,-4144722,-577076,-595359,-758,-1017
1155,-533660,-532485,-4166194,-572676,-590974,-754,-1017
1160,-536513,-535343,-4187666,-568276,-586564,-749,-1017
1165,-539343,-538179,-4209138,-563876,-582179,-744,-1017
1170,-542152,-540993,-4230610,-559476,-577769,-740,-1017
1175,-544938,-543786,-4252082,-555076,-573385,-735,-1017
1180,-547702,-546556,-4273554,-550676,-568974,-730,-1017
1185,-550445,-549304,-4295026,-546276,-564590,-725,-1017
1190,-553165,-552030,-4316498,-541876,-560179,-720,-1017
1195,-555863,-554734,-4337970,-537476,-555769,-716,-1017
1200,-558540,-557416,-4359442,-533076,-551385,-711,-1017
1205,-561194,-560076,-4380914,-528676,-546974,-706,-1017
1210,-563827,-562714,-4402386,-524276,-542564,-702,-1017
1215,-566437,-565330,-4423858,-519876,-538179,-697,-1017
1220,-569025,-567924,-4445330,-515476,-533769,-692,-1017
1225,-571592,-570496,-4466802,-511076,-529359,-688,-1017
1230,-574136,-573047,-4488274,-506676,-525000,-683,-1017
1235,-576658,-575575,-4509746,-502276,-520590,-678,-1017
1240,-579159,-578080,-4531218,-497876,-516179,-673,-1017
1245,-581637,-580564,-4552690,-493476,-511769,-669,-1017
1250,-584094,-583027,-4574162,-489076,-507385,-664,-1017
1255,-586528,-585467,-4595634,-484676,-502974,-659,-1017
1260,-588940,-587885,-4617106,-480276,-498564,-654,-1017
1265,-591331,-590281,-4638578,-475876,-494179,-650,-1017
1270,-593699,-592655,-4660050,-471476,-489769,-645,-1017
1275,-596046,-595007,-4681522,-467076,-485359,-640,-1017
1280,-598370,-597337,-4702994,-462676,-480974,-635,-1017
1285,-600672,-599645,-4724466,-458276,-476564,-631,-1017
1290,-602953,-601932,-4745938,-453876,-472205,-626,-1017
1295,-605211,-604196,-4767410,-449476,-467795,-621,-1017
1300,-607447,-606437,-4788882,-445076,-463359,-617,-1017
1305,-609662,-608658,-4810354,-440676,-458974,-612,-1017
1310,-611854,-610856,-4831826,-436276,-454590,-607,-1017
1315,-614025,-613032,-4853298,-431876,-450179,-602,-1017
1320,-616173,-615186,-4874770,-427476,-445769,-598,-1017
1325,-618299,-617318,-4896242,-423076,-441385,-593,-1017
1330,-620404,-619428,-4917714,-418676,-436974,-588,-1017
1335,-622486,-621516,-4939186,-414276,-432564,-583,-1017
1340,-624546,-623582,-4960658,-409876,-428179,-579,-1017
1345,-626585,-625626,-4982130,-405476,-423769,-574,-1017
1350,-628601,-627648,-5003602,-401076,-419359,-569,-1017
1355,-630596,-629649,-5025074,-396676,-415000,-564,-1017
1360,-632568,-631627,-5046546,-392276,-410590,-560,-1017
1365,-634518,-633583,-5068018,-387876,-406179,-555,-1017
1370,-636447,-635516,-5089490,-383476,-401769,-551,-1017
1375,-638353,-637429,-5110962,-379076,-397385,-546,-1017
1380,-640237,-639319,-5132434,-374676,-392974,-541,-1017
1385,-642100,-641187,-5153906,-370276,-388564,-536,-1017
1390,-643940,-643033,-5175378,-365876,-384179,-531,-1017
1395,-645759,-644857,-5196850,-361476,-379769,-527,-1017
1400,-647555,-646659,-5218322,-357076,-375359,-522,-1017
1405,-649329,-648439,-5239794,-352676,-370974,-517,-1017
1410,-651082,-650197,-5261266,-348276,-366564,-513,-1017
1415,-652812,-651933,-5282738,-343876,-362154,-508,-1017
1420,-654521,-653648,-5304210,-339476,-357795,-503,-1017
1425,-656207,-655340,-5325682,-335076,-353385,-498,-1017
1430,-657871,-657010,-5347154,-330676,-348974,-494,-1017
1435,-659514,-658658,-5368626,-326276,-344590,-489,-1017
1440,-661134,-660284,-5390098,-321876,-340179,-484,-1017
1445,-662732,-661888,-5411570,-317476,-335769,-479,-1017
1450,-664309,-663470,-5433042,-313076,-331385,-475,-1017
1455,-665863,-665030,-5454514,-308676,-326974,-470,-1017
1460,-667396,-666568,-5475986,-304276,-322564,-465,-1017
1465,-668906,-668084,-5497458,-299876,-318154,-461,-1017
1470,-670394,-669578,-5518930,-295476,-313769,-456,-1017
1475,-671861,-671051,-5540402,-291076,-309385,-451,-1017
1480,-673305,-672501,-5561874,-286676,-305000,-446,-1017
1485,-674727,-673929,-5583346,-282276,-300590,-441,-1017
1490,-676128,-675335,-5604818,-277876,-296179,-437,-1017
1495,-677506,-676718,-5626290,-273476,-291744,-432,-1017
1500,-678863,-678081,-5647762,-269076,-287385,-427,-1017
1505,-680197,-679421,-5669234,-264676,-282974,-423,-1017
1510,-681509,-680739,-5690706,-260276,-278564,-418,-1017
1515,-682800,-682035,-5712178,-255876,-274179,-413,-1017
1520,-684068,-683309,-5733650,-251476,-269769,-408,-1017
1525,-685314,-684561,-5755122,-247076,-265359,-404,-1017
1530,-686539,-685791,-5776594,-242676,-260974,-399,-1017
1535,-687741,-686999,-5798066,-238276,-256564,-394,-1017
1540,-688922,-688186,-5819538,-233876,-252205,-389,-1017
1545,-690080,-689350,-5841010,-229476,-247795,-385,-1017
1550,-691216,-690491,-5862482,-225076,-243359,-380,-1017
1555,-692331,-691612,-5883954,-220676,-238974,-375,-1017
1560,-693423,-692710,-5905426,-216276,-234590,-371,-1017
1565,-694494,-693786,-5926898,-211876,-230179,-366,-1017
1570,-695542,-694840,-5948370,-207476,-225769,-361,-1017
1575,-696568,-695872,-5969842,-203076,-221385,-356,-1017
1580,-697573,-696882,-5991314,-198676,-216974,-352,-1017
1585,-698555,-697870,-6012786,-194276,-212564,-347,-1017
1590,-699515,-698836,-6034258,-189876,-208179,-342,-1017
1595,-700454,-699780,-6055730,-185476,-203769,-338,-1017
1600,-701370,-700703,-6077202,-181076,-199385,-333,-1017
1605,-702265,-701603,-6098674,-176676,-194974,-328,-1017
1610,-703137,-702481,-6120146,-172276,-190590,-323,-1017
1615,-703987,-703337,-6141618,-167876,-186179,-318,-1017
1620,-704816,-704170,-6163090,-163476,-181769,-314,-1017
1625,-705622,-704983,-6184562,-159076,-177385,-309,-1017
1630,-706406,-705773,-6206034,-154676,-172974,-304,-1017
1635,-707169,-706541,-6227506,-150276,-168564,-300,-1017
1640,-707909,-707287,-6248978,-145876,-164179,-295,-1017
1645,-708628,-708011,-6270450,-141476,-159769,-290,-1017
1650,-709324,-708713,-6291922,-137076,-155359,-286,-1017
1655,-709998,-709393,-6313394,-132676,-150974,-281,-1017
1660,-710651,-710051,-6334866,-128276,-146564,-276,-1017
1665,-711281,-710687,-6356338,-123876,-142154,-272,-1017
1670,-711889,-711302,-6377810,-119476,-137795,-266,-1017
1675,-712476,-711893,-6399282,-115076,-133359,-262,-1017
1680,-713040,-712464,-6420754,-110676,-128974,-257,-1017
1685,-713583,-713012,-6442226,-106276,-124590,-252,-1017
1690,-714103,-713538,-6463698,-101876,-120179,-248,-1017
1695,-714601,-714042,-6485170,-97476,-115769,-243,-1017
1700,-715078,-714524,-6506642,-93076,-111385,-238,-1017
1705,-715532,-714984,-6528114,-88676,-106974,-234,-1017
1710,-715965,-715422,-6549586,-84276,-102564,-229,-1017
1715,-716375,-715838,-6571058,-79876,-98179,-224,-1017
1720,-716763,-716232,-6592530,-75476,-93769,-219,-1017
1725,-717130,-716605,-6614002,-71076,-89385,-214,-1017
1730,-717474,-716954,-6635474,-66676,-84974,-210,-1017
1735,-717796,-717283,-6656946,-62276,-80590,-205,-1017
1740,-718097,-717589,-6678418,-57876,-76179,-200,-1017
1745,-718375,-717873,-6699890,-53476,-71795,-196,-1017
1750,-718632,-718135,-6721362,-49076,-67385,-191,-1017
1755,-718866,-718375,-6742834,-44676,-62974,-186,-1017
1760,-719078,-718593,-6764306,-40276,-58564,-181,-1017
1765,-719269,-718789,-6785778,-35876,-54179,-177,-1017
1770,-719437,-718963,-6807250,-31476,-49769,-172,-1017
1775,-719583,-719115,-6828722,-27076,-45359,-167,-1017
1780,-719708,-719245,-6850194,-22676,-40974,-163,-1017
1785,-719810,-719353,-6871666,-18276,-36564,-158,-1017
1790,-719891,-719439,-6893138,-13876,-32179,-153,-1017
1795,-719949,-719505,-6914610,-9476,-27821,-148,-1017
1800,-719985,-719564,-6936082,-5076,-23846,-138,-1017
1805,-720000,-719621,-6957554,-676,-20385,-141,-1017
1810,-720000,-719669,-6979026,0,-17282,-100,-1017
1815,-720000,-719709,-7000498,0,-14513,-88,-1017
1820,-720000,-719744,-7021970,0,-12179,-78,-1017
1825,-720000,-719775,-7043442,0,-10333,-69,-1017
1830,-720000,-719802,-7064914,0,-8923,-60,-1017
1835,-720000,-719826,-7086386,0,-7923,-53,-1017
1840,-720000,-719847,-7107858,0,-6949,-47,-1017
1845,-720000,-719866,-7129330,0,-5974,-41,-1017
1850,-720000,-719883,-7150802,0,-5256,-36,-1017
1855,-720000,-719897,-7172274,0,-4641,-32,-1017
1860,-720000,-719910,-7193746,0,-4103,-28,-1017
1865,-720000,-719922,-7215218,0,-3641,-24,-1017
1870,-720000,-719932,-7236690,0,-3205,-21,-1017
1875,-720000,-719941,-7258162,0,-2846,-19,-1017
1880,-720000,-719949,-7279634,0,-2513,-16,-1017
1885,-720000,-719956,-7301106,0,-2205,-14,-1017
1890,-720000,-719962,-7322578,0,-1949,-12,-1017
1895,-720000,-719968,-7344050,0,-1744,-11,-1017
1900,-720000,-719973,-7365522,0,-1538,-9,-1017
1905,-720000,-719977,-7386994,0,-1359,-8,-1017
1910,-720000,-719981,-7408466,0,-1205,-7,-1017
1915,-720000,-719984,-7429938,0,-1051,-6,-1017
1920,-720000,-719987,-7451410,0,-923,-5,-1017
1925,-720000,-719990,-7472882,0,-846,-4,-1017
1930,-720000,-719992,-7494354,0,-744,-3,-1017
1935,-720000,-719994,-7515826,0,-641,-3,-1017
1940,-720000,-719996,-7537298,0,-590,-2,-1017
1945,-720000,-719997,-7558770,0,-487,-2,-1017
1950,-720000,-719999,-7580242,0,-462,-1,-1017
1955,-720000,-720000,-7601714,0,-385,-1,-1017
1960,-720000,-720001,-7623186,0,-333,-1,-1017
1965,-720000,-720002,-7644658,0,-308,0,-1017
1970,-720000,-720003,-7666130,0,-282,0,-1017
1975,-720000,-720004,-7687602,0,-256,0,-1017
1980,-720000,-720005,-7707139,0,-231,0,19508
1985,-720000,-720005,-7721362,0,-179,0,17235
1990,-720000,-720005,-7730642,0,-154,0,14981
1995,-720000,-720006,-7735588,0,-154,1,13002
2000,-720000,-720006,-7736737,0,-128,1,11269
2005,-720000,-720006,-7735074,0,-103,1,10055
2010,-720000,-720007,-7730957,0,-103,1,8935
2015,-720000,-720007,-7724690,0,-77,1,7954
2020,-720000,-720007,-7716538,0,-51,1,7094
2025,-720000,-720007,-7706736,0,-51,1,6340
2030,-720000,-720007,-7695488,0,-51,1,5679
2035,-720000,-720007,-7682973,0,-26,1,5102
2040,-720000,-720007,-7669349,0,-26,1,4595
2045,-720000,-720007,-7654753,0,-26,1,4151
2050,-720000,-720007,-7639305,0,0,1,3762
2055,-720000,-720007,-7623111,0,0,1,3422
2060,-720000,-720007,-7606263,0,0,1,3123
2065,-720000,-720007,-7588843,0,0,1,2862
2070,-720000,-720007,-7570921,0,0,1,2632
2075,-720000,-720007,-7552559,0,0,1,2432
2080,-720000,-720007,-7533812,0,0,1,2256
2085,-720000,-720007,-7514729,0,0,1,2102
2090,-720000,-720007,-7495351,0,0,1,1967
2095,-720000,-720007,-7475714,0,0,1,1849
2100,-720000,-720007,-7455850,0,0,1,1746
2105,-720000,-720007,-7435787,0,0,1,1655
2110,-720000,-720007,-7415550,0,0,1,1575
2115,-720000,-720007,-7395161,0,0,1,1506
2120,-720000,-720007,-7374639,0,0,1,1445
2125,-720000,-720007,-7354000,0,0,1,1392
2130,-720000,-720007,-7333258,0,0,1,1345
2135,-720000,-720007,-7312426,0,0,1,1304
2140,-720000,-720007,-7291516,0,0,1,1268
2145,-720000,-720007,-7270537,0,0,1,1237
2150,-720000,-720007,-7249497,0,0,1,1209
2155,-720000,-720007,-7228404,0,0,1,1185
2160,-720000,-720007,-7207265,0,0,1,1164
2165,-720000,-720007,-7186085,0,0,1,1145
2170,-720000,-720007,-7164870,0,0,1,1129
2175,-720000,-720007,-7143624,0,0,1,1115
2180,-720000,-720007,-7122351,0,0,1,1102
2185,-720000,-720007,-7101053,0,0,1,1091
2190,-720000,-720007,-7079735,0,0,1,1082
2195,-720000,-720007,-7058398,0,0,1,1073
2200,-720000,-720007,-7037046,0,0,1,1066
2205,-720000,-720007,-7015679,0,0,1,1060
2210,-720000,-720007,-6994300,0,0,1,1054
2215,-720000,-720007,-6972910,0,0,1,1049
2220,-720000,-720007,-6951511,0,0,1,1045
2225,-720000,-720007,-6930104,0,0,1,1041
2230,-720000,-720007,-6908689,0,0,1,1038
2235,-720000,-720007,-6887268,0,0,1,1035
2240,-720000,-720007,-6865841,0,0,1,1032
2245,-720000,-720007,-6844409,0,0,1,1030
2250,-720000,-720007,-6822973,0,0,1,1028
2255,-720000,-720007,-6801534,0,0,1,1026
2260,-720000,-720007,-6780091,0,0,1,1025
2265,-720000,-720007,-6758645,0,0,1,1023
2270,-720000,-720007,-6737197,0,0,1,1022
2275,-720000,-720007,-6715747,0,0,1,1021
2280,-720000,-720007,-6694295,0,0,1,1020
2285,-720000,-720007,-6672841,0,0,1,1020
2290,-720000,-720007,-6651385,0,0,1,1019
2295,-720000,-720007,-6629928,0,0,1,1018
2300,-720000,-720007,-6608470,0,0,1,1018
2305,-720000,-720007,-6587011,0,0,1,1017
2310,-720000,-720007,-6565551,0,0,1,1017
2315,-720000,-720007,-6544090,0,0,1,1017
2320,-720000,-720007,-6522628,0,0,1,1016
2325,-720000,-720007,-6501166,0,0,1,1016
